StoreName,Review,Keyword,Sentiment
삭 이대,적당히 간이되어있는 바삭한 튀김. 크기도 꽤 커서 먹을때 큰 만족감을 줌. 전체적으로 모든 튀김이 다 맛있으나 바나나튀김은 개인적으로 왜 있는지 잘 모르겠음.튀김은 떡볶이와 함께하면 더욱 좋으나 약간 매운편이니 매운걸 못먹는 사람들은 확인해보는게 좋을 것 같음.근처에서 튀김 맥주가 먹고싶을때 또 들를듯함,튀김 맥주,Positive
삭 이대,순대맨날포장해와서 집에서 머거용마시땅,포장,Positive
삭 이대,순대맨날포장해와서 집에서 머거용마시땅,맛,Positive
삭 이대,남자 직원분들 지저분한 옷부터 머리... 주방 위생상태 엉망진창이었음 홍대나 언희 생각하고 갔다 정말 놀랐네요,직원 옷,Negative
삭 이대,남자 직원분들 지저분한 옷부터 머리... 주방 위생상태 엉망진창이었음 홍대나 언희 생각하고 갔다 정말 놀랐네요,머리 상태,Negative
삭 이대,남자 직원분들 지저분한 옷부터 머리... 주방 위생상태 엉망진창이었음 홍대나 언희 생각하고 갔다 정말 놀랐네요,주방 위생,Negative
삭 이대,탄수화물만이 나를 행복하게 해,탄수화물,Positive
삭 이대,탄수화물만이 나를 행복하게 해,행복,Positive
삭 이대,튀김이 아주 훌륭한 곳,튀김,Positive
삭 이대,튀김이 아주 훌륭한 곳,훌륭한,Positive
삭 이대,떡볶이가 은근히 많이 매운데 매운떡볶이라는 표시도 없네요.. 그리고 그다지 친절함도 느껴지지 않았습니다.. 매워서 떡볶이는 거의 남기다시피 했네요..,떡볶이,Negative
삭 이대,떡볶이가 은근히 많이 매운데 매운떡볶이라는 표시도 없네요.. 그리고 그다지 친절함도 느껴지지 않았습니다.. 매워서 떡볶이는 거의 남기다시피 했네요..,매운 맛,Negative
삭 이대,떡볶이가 은근히 많이 매운데 매운떡볶이라는 표시도 없네요.. 그리고 그다지 친절함도 느껴지지 않았습니다.. 매워서 떡볶이는 거의 남기다시피 했네요..,표시 없음,Negative
삭 이대,떡볶이가 은근히 많이 매운데 매운떡볶이라는 표시도 없네요.. 그리고 그다지 친절함도 느껴지지 않았습니다.. 매워서 떡볶이는 거의 남기다시피 했네요..,친절함 부족,Negative
삭 이대,갓 튀긴 튀김을 맛볼수있는곳! 떡볶이와 순대도 꽤나 맛있어서 곁들이기 좋아요,갓 튀긴 튀김,Positive
삭 이대,갓 튀긴 튀김을 맛볼수있는곳! 떡볶이와 순대도 꽤나 맛있어서 곁들이기 좋아요,떡볶이,Positive
삭 이대,갓 튀긴 튀김을 맛볼수있는곳! 떡볶이와 순대도 꽤나 맛있어서 곁들이기 좋아요,순대,Positive
삭 이대,갓 튀긴 튀김을 맛볼수있는곳! 떡볶이와 순대도 꽤나 맛있어서 곁들이기 좋아요,곁들이기 좋다,Positive
삭 이대,즉석튀김 떡볶이순대친절하신 사장님 직원분들정말 맛있게 먹고갑니다. 올때마다 감동.고추튀김김말이고구마 꼭드세요,즉석튀김,Positive
삭 이대,즉석튀김 떡볶이순대친절하신 사장님 직원분들정말 맛있게 먹고갑니다. 올때마다 감동.고추튀김김말이고구마 꼭드세요,친절하신 사장님,Positive
삭 이대,즉석튀김 떡볶이순대친절하신 사장님 직원분들정말 맛있게 먹고갑니다. 올때마다 감동.고추튀김김말이고구마 꼭드세요,직원분들,Positive
삭 이대,즉석튀김 떡볶이순대친절하신 사장님 직원분들정말 맛있게 먹고갑니다. 올때마다 감동.고추튀김김말이고구마 꼭드세요,정말 맛있게 먹고 갑니다,Positive
삭 이대,즉석튀김 떡볶이순대친절하신 사장님 직원분들정말 맛있게 먹고갑니다. 올때마다 감동.고추튀김김말이고구마 꼭드세요,고추튀김 김말이 고구마,Positive
삭 이대,솔직히 맛은 유명세에 비해 쪼끔 아쉬웟는데 튀김은 맛있는데 떡볶인 평범해요..! 너무너무 친절하셔서 기분좋게 먹고갑니당,맛,Negative
삭 이대,솔직히 맛은 유명세에 비해 쪼끔 아쉬웟는데 튀김은 맛있는데 떡볶인 평범해요..! 너무너무 친절하셔서 기분좋게 먹고갑니당,튀김,Positive
삭 이대,솔직히 맛은 유명세에 비해 쪼끔 아쉬웟는데 튀김은 맛있는데 떡볶인 평범해요..! 너무너무 친절하셔서 기분좋게 먹고갑니당,떡볶이,Negative
삭 이대,솔직히 맛은 유명세에 비해 쪼끔 아쉬웟는데 튀김은 맛있는데 떡볶인 평범해요..! 너무너무 친절하셔서 기분좋게 먹고갑니당,친절,Positive
삭 이대,떡볶이 매워요..근데 맛있어요. 튀김이 입니다. 아무거나 먹어도 괜찮을듯해요. 참치허브랑 김말이 최고입니다.,떡볶이 맛,Positive
삭 이대,떡볶이 매워요..근데 맛있어요. 튀김이 입니다. 아무거나 먹어도 괜찮을듯해요. 참치허브랑 김말이 최고입니다.,떡볶이 매움,Negative
삭 이대,떡볶이 매워요..근데 맛있어요. 튀김이 입니다. 아무거나 먹어도 괜찮을듯해요. 참치허브랑 김말이 최고입니다.,튀김,Negative
삭 이대,떡볶이 매워요..근데 맛있어요. 튀김이 입니다. 아무거나 먹어도 괜찮을듯해요. 참치허브랑 김말이 최고입니다.,아무거나 먹어도 괜찮음,Positive
삭 이대,떡볶이 매워요..근데 맛있어요. 튀김이 입니다. 아무거나 먹어도 괜찮을듯해요. 참치허브랑 김말이 최고입니다.,참치허브 김말이,Positive
삭 이대,떡볶이가 무난하네? 싶다가도 나중에 가면 갈수록 매콤해져서 좋았음. 그래도 떡볶이가 어어어엄청 맛있진 않음! 다음에 간다면 김말이 두개는 기본으로 시키고 다른 튀김도 시켜볼듯! 가격에 비해 새우튀김 사이즈가 아쉬움 근데 정말 깨끗한 기름에 튀긴듯한 튀김맛.,떡볶이가 무난함,Neutral
삭 이대,떡볶이가 무난하네? 싶다가도 나중에 가면 갈수록 매콤해져서 좋았음. 그래도 떡볶이가 어어어엄청 맛있진 않음! 다음에 간다면 김말이 두개는 기본으로 시키고 다른 튀김도 시켜볼듯! 가격에 비해 새우튀김 사이즈가 아쉬움 근데 정말 깨끗한 기름에 튀긴듯한 튀김맛.,떡볶이 매콤한 맛,Positive
삭 이대,떡볶이가 무난하네? 싶다가도 나중에 가면 갈수록 매콤해져서 좋았음. 그래도 떡볶이가 어어어엄청 맛있진 않음! 다음에 간다면 김말이 두개는 기본으로 시키고 다른 튀김도 시켜볼듯! 가격에 비해 새우튀김 사이즈가 아쉬움 근데 정말 깨끗한 기름에 튀긴듯한 튀김맛.,엄청 맛있진 않음,Negative
삭 이대,떡볶이가 무난하네? 싶다가도 나중에 가면 갈수록 매콤해져서 좋았음. 그래도 떡볶이가 어어어엄청 맛있진 않음! 다음에 간다면 김말이 두개는 기본으로 시키고 다른 튀김도 시켜볼듯! 가격에 비해 새우튀김 사이즈가 아쉬움 근데 정말 깨끗한 기름에 튀긴듯한 튀김맛.,김말이와 다른 튀김,Positive
삭 이대,떡볶이가 무난하네? 싶다가도 나중에 가면 갈수록 매콤해져서 좋았음. 그래도 떡볶이가 어어어엄청 맛있진 않음! 다음에 간다면 김말이 두개는 기본으로 시키고 다른 튀김도 시켜볼듯! 가격에 비해 새우튀김 사이즈가 아쉬움 근데 정말 깨끗한 기름에 튀긴듯한 튀김맛.,가격에 비해 새우튀김 사이즈 아쉬움,Negative
삭 이대,떡볶이가 무난하네? 싶다가도 나중에 가면 갈수록 매콤해져서 좋았음. 그래도 떡볶이가 어어어엄청 맛있진 않음! 다음에 간다면 김말이 두개는 기본으로 시키고 다른 튀김도 시켜볼듯! 가격에 비해 새우튀김 사이즈가 아쉬움 근데 정말 깨끗한 기름에 튀긴듯한 튀김맛.,깨끗한 기름에 튀긴 튀김맛,Positive
삭 이대,쫄깃하고 양념이 찐하게 배인 밀떡... 맛있어요! 주문 잘못 받으신 튀김도 서비스로 주셔서 기분좋게 먹고 왔어요,쫄깃한 밀떡,Positive
삭 이대,쫄깃하고 양념이 찐하게 배인 밀떡... 맛있어요! 주문 잘못 받으신 튀김도 서비스로 주셔서 기분좋게 먹고 왔어요,찐하게 배인 양념,Positive
삭 이대,쫄깃하고 양념이 찐하게 배인 밀떡... 맛있어요! 주문 잘못 받으신 튀김도 서비스로 주셔서 기분좋게 먹고 왔어요,튀김 서비스,Positive
삭 이대,맛있다 맛있어튀김도 맛있고 떡볶이가 매콤해서 느끼해질때쯤 같이 먹으면 조합이 너무 좋다아,튀김도 맛있고,Positive
삭 이대,맛있다 맛있어튀김도 맛있고 떡볶이가 매콤해서 느끼해질때쯤 같이 먹으면 조합이 너무 좋다아,떡볶이가 매콤해서,Positive
삭 이대,맛있다 맛있어튀김도 맛있고 떡볶이가 매콤해서 느끼해질때쯤 같이 먹으면 조합이 너무 좋다아,조합이 너무 좋다,Positive
삭 이대,3.5 떡볶이 튀김류 튀김은 맛있었고 떡볶이는 매운 떡볶입니다. 전체적으로 평균 이상이었어요. 잘먹었습니다.,튀김은 맛있었고,Positive
삭 이대,3.5 떡볶이 튀김류 튀김은 맛있었고 떡볶이는 매운 떡볶입니다. 전체적으로 평균 이상이었어요. 잘먹었습니다.,떡볶이는 매운 떡볶이입니다,Neutral
삭 이대,3.5 떡볶이 튀김류 튀김은 맛있었고 떡볶이는 매운 떡볶입니다. 전체적으로 평균 이상이었어요. 잘먹었습니다.,전체적으로 평균 이상,Positive
삭 이대,3.5 떡볶이 튀김류 튀김은 맛있었고 떡볶이는 매운 떡볶입니다. 전체적으로 평균 이상이었어요. 잘먹었습니다.,잘먹었습니다,Positive
삭 이대,엄청 바삭바삭해요양이 많으니 처음엔 조금만 시키고 추가주문 하시는 것으로,바삭바삭,Positive
삭 이대,엄청 바삭바삭해요양이 많으니 처음엔 조금만 시키고 추가주문 하시는 것으로,양이 많음,Positive
삭 이대,2인분 같은 1인분... 심지어 매콤해서 맛있어요! 진짜 맛집임....!!!,매콤해서 맛있어요,Positive
삭 이대,2인분 같은 1인분... 심지어 매콤해서 맛있어요! 진짜 맛집임....!!!,진짜 맛집임,Positive
삭 이대,2인분 같은 1인분... 심지어 매콤해서 맛있어요! 진짜 맛집임....!!!,2인분 같은 1인분,Negative
삭 이대,가성비 좋고 맛있어요옛날 떡볶이 먹고싶을때 갈 것 같습니다.순대도 괜찮구 튀김 엄청 실해요,가성비 좋고,Positive
삭 이대,가성비 좋고 맛있어요옛날 떡볶이 먹고싶을때 갈 것 같습니다.순대도 괜찮구 튀김 엄청 실해요,맛있어요,Positive
삭 이대,가성비 좋고 맛있어요옛날 떡볶이 먹고싶을때 갈 것 같습니다.순대도 괜찮구 튀김 엄청 실해요,옛날 떡볶이,Positive
삭 이대,가성비 좋고 맛있어요옛날 떡볶이 먹고싶을때 갈 것 같습니다.순대도 괜찮구 튀김 엄청 실해요,순대도 괜찮구,Positive
삭 이대,가성비 좋고 맛있어요옛날 떡볶이 먹고싶을때 갈 것 같습니다.순대도 괜찮구 튀김 엄청 실해요,튀김 엄청 실해요,Positive
삭 이대,튀김 맛집,튀김,Positive
삭 이대,튀김 맛집,맛집,Positive
삭 이대,입천장까질듯이 압도적인 튀김의 바삭함과 합리적인 가격 친절한 사장님까지 아주 추천할만한 곳! 떡볶이는 좀 맵습니다.,튀김의 바삭함,Positive
삭 이대,입천장까질듯이 압도적인 튀김의 바삭함과 합리적인 가격 친절한 사장님까지 아주 추천할만한 곳! 떡볶이는 좀 맵습니다.,합리적인 가격,Positive
삭 이대,입천장까질듯이 압도적인 튀김의 바삭함과 합리적인 가격 친절한 사장님까지 아주 추천할만한 곳! 떡볶이는 좀 맵습니다.,친절한 사장님,Positive
삭 이대,입천장까질듯이 압도적인 튀김의 바삭함과 합리적인 가격 친절한 사장님까지 아주 추천할만한 곳! 떡볶이는 좀 맵습니다.,추천할만한 곳,Positive
삭 이대,입천장까질듯이 압도적인 튀김의 바삭함과 합리적인 가격 친절한 사장님까지 아주 추천할만한 곳! 떡볶이는 좀 맵습니다.,떡볶이는 좀 맵습니다,Negative
삭 이대,튀김 크기도 크고 맛있어요. 기대했던 바나나는 아쉬웠지만 고기튀김이나 김말이는 대박,튀김 크기가 크다,Positive
삭 이대,튀김 크기도 크고 맛있어요. 기대했던 바나나는 아쉬웠지만 고기튀김이나 김말이는 대박,맛있다,Positive
삭 이대,튀김 크기도 크고 맛있어요. 기대했던 바나나는 아쉬웠지만 고기튀김이나 김말이는 대박,바나나는 아쉽다,Negative
삭 이대,튀김 크기도 크고 맛있어요. 기대했던 바나나는 아쉬웠지만 고기튀김이나 김말이는 대박,고기튀김 대박,Positive
삭 이대,튀김 크기도 크고 맛있어요. 기대했던 바나나는 아쉬웠지만 고기튀김이나 김말이는 대박,김말이 대박,Positive
삭 이대,떡볶이 맛이 복불복이지만 매콤하니 먹을만하고튀김!!!!!!!!!!!!!튀김에 맥주가 미쳤습니다.,떡볶이 맛,Negative
삭 이대,떡볶이 맛이 복불복이지만 매콤하니 먹을만하고튀김!!!!!!!!!!!!!튀김에 맥주가 미쳤습니다.,매콤하니 먹을만하다,Positive
삭 이대,떡볶이 맛이 복불복이지만 매콤하니 먹을만하고튀김!!!!!!!!!!!!!튀김에 맥주가 미쳤습니다.,튀김,Positive
삭 이대,떡볶이 맛이 복불복이지만 매콤하니 먹을만하고튀김!!!!!!!!!!!!!튀김에 맥주가 미쳤습니다.,튀김에 맥주,Positive
삭 이대,튀김 몹시 츄베릅 직원분들도 세심하고 친절하셔요,튀김,Positive
삭 이대,튀김 몹시 츄베릅 직원분들도 세심하고 친절하셔요,세심한 직원분들,Positive
삭 이대,튀김 몹시 츄베릅 직원분들도 세심하고 친절하셔요,친절한 직원분들,Positive
삭 이대,튀김이 다양하고 맛있는 집. 떡볶이는 그냥 그렇고 튀김이랑 맥주 조합이 좋습니다.,튀김,Positive
삭 이대,튀김이 다양하고 맛있는 집. 떡볶이는 그냥 그렇고 튀김이랑 맥주 조합이 좋습니다.,맛있는 집,Positive
삭 이대,튀김이 다양하고 맛있는 집. 떡볶이는 그냥 그렇고 튀김이랑 맥주 조합이 좋습니다.,떡볶이,Negative
삭 이대,튀김이 다양하고 맛있는 집. 떡볶이는 그냥 그렇고 튀김이랑 맥주 조합이 좋습니다.,튀김이랑 맥주 조합,Positive
삭 이대,와 진짜 너무 맛있다 다들 왜 포장하는지 알겠다 진짜 너무무무무무 맛있다 생각날거같은 맛이다,맛있다,Positive
삭 이대,와 진짜 너무 맛있다 다들 왜 포장하는지 알겠다 진짜 너무무무무무 맛있다 생각날거같은 맛이다,포장,Positive
삭 이대,분식집의 매력은 21000원에 떡볶이 한대접에 이것저것 다먹고 부르주아가 된 기분을 느낄수 있다는점. 이 집의 맛 가성비 분위기 모든게 다.. 수준급..튀김 도장깨기김말이 향긋하고.. 바삭하고.. 고소하고.. 겉바속촉..주의 깻잎이 들어감해쉬브라운 겉바속촉 새우튀김 아쉽게도 비렸다 껍질째 튀겨서 약간 딱딱해요.닭튀김 담백한 맛이다. 약간 퍽퍽살?,가성비,Positive
삭 이대,분식집의 매력은 21000원에 떡볶이 한대접에 이것저것 다먹고 부르주아가 된 기분을 느낄수 있다는점. 이 집의 맛 가성비 분위기 모든게 다.. 수준급..튀김 도장깨기김말이 향긋하고.. 바삭하고.. 고소하고.. 겉바속촉..주의 깻잎이 들어감해쉬브라운 겉바속촉 새우튀김 아쉽게도 비렸다 껍질째 튀겨서 약간 딱딱해요.닭튀김 담백한 맛이다. 약간 퍽퍽살?,분위기,Positive
삭 이대,분식집의 매력은 21000원에 떡볶이 한대접에 이것저것 다먹고 부르주아가 된 기분을 느낄수 있다는점. 이 집의 맛 가성비 분위기 모든게 다.. 수준급..튀김 도장깨기김말이 향긋하고.. 바삭하고.. 고소하고.. 겉바속촉..주의 깻잎이 들어감해쉬브라운 겉바속촉 새우튀김 아쉽게도 비렸다 껍질째 튀겨서 약간 딱딱해요.닭튀김 담백한 맛이다. 약간 퍽퍽살?,김말이,Positive
삭 이대,분식집의 매력은 21000원에 떡볶이 한대접에 이것저것 다먹고 부르주아가 된 기분을 느낄수 있다는점. 이 집의 맛 가성비 분위기 모든게 다.. 수준급..튀김 도장깨기김말이 향긋하고.. 바삭하고.. 고소하고.. 겉바속촉..주의 깻잎이 들어감해쉬브라운 겉바속촉 새우튀김 아쉽게도 비렸다 껍질째 튀겨서 약간 딱딱해요.닭튀김 담백한 맛이다. 약간 퍽퍽살?,새우튀김,Negative
삭 이대,분식집의 매력은 21000원에 떡볶이 한대접에 이것저것 다먹고 부르주아가 된 기분을 느낄수 있다는점. 이 집의 맛 가성비 분위기 모든게 다.. 수준급..튀김 도장깨기김말이 향긋하고.. 바삭하고.. 고소하고.. 겉바속촉..주의 깻잎이 들어감해쉬브라운 겉바속촉 새우튀김 아쉽게도 비렸다 껍질째 튀겨서 약간 딱딱해요.닭튀김 담백한 맛이다. 약간 퍽퍽살?,닭튀김,Positive
삭 이대,맛은 있습니다.튀김 바삭바삭하고 떡볶이는 조금 맵지만 맛있어요생맥주도 시원하고하지만 알바생인지 사장님인지 모르겠는 어떤 분의 실수로 가게에서 30분 기다렸던 기억이 있어서3점 드립니다,맛,Positive
삭 이대,맛은 있습니다.튀김 바삭바삭하고 떡볶이는 조금 맵지만 맛있어요생맥주도 시원하고하지만 알바생인지 사장님인지 모르겠는 어떤 분의 실수로 가게에서 30분 기다렸던 기억이 있어서3점 드립니다,튀김 바삭바삭함,Positive
삭 이대,맛은 있습니다.튀김 바삭바삭하고 떡볶이는 조금 맵지만 맛있어요생맥주도 시원하고하지만 알바생인지 사장님인지 모르겠는 어떤 분의 실수로 가게에서 30분 기다렸던 기억이 있어서3점 드립니다,떡볶이 맵다,Negative
삭 이대,맛은 있습니다.튀김 바삭바삭하고 떡볶이는 조금 맵지만 맛있어요생맥주도 시원하고하지만 알바생인지 사장님인지 모르겠는 어떤 분의 실수로 가게에서 30분 기다렸던 기억이 있어서3점 드립니다,실수로 30분 기다림,Negative
삭 이대,덕볶이가 상상이상으로 맵다 .... 진짜 진짜 매움.튀김은 다 맛잇음,덕볶이,Negative
삭 이대,덕볶이가 상상이상으로 맵다 .... 진짜 진짜 매움.튀김은 다 맛잇음,튀김,Positive
삭 이대,최애 튀김집튀김하면 여기다,최애 튀김집,Positive
삭 이대,최애 튀김집튀김하면 여기다,튀김,Positive
삭 이대,맵찔이 너무매움,매움,Negative
삭 이대,참치튀김 오징어튀김 떡볶이 조합 극락임,참치튀김,Positive
삭 이대,참치튀김 오징어튀김 떡볶이 조합 극락임,오징어튀김,Positive
삭 이대,참치튀김 오징어튀김 떡볶이 조합 극락임,떡볶이,Positive
삭 이대,참치튀김 오징어튀김 떡볶이 조합 극락임,조합,Positive
삭 이대,떡볶이 얼큰하고 맛있음. 모둠튀김으로 첫시도했는데 비싼만큼 양 많아서 충격받았음... 고추튀김김말이고구마 튀김은 존맛 튀김맛집! 나머지는 그닥..,떡볶이 맛,Positive
삭 이대,떡볶이 얼큰하고 맛있음. 모둠튀김으로 첫시도했는데 비싼만큼 양 많아서 충격받았음... 고추튀김김말이고구마 튀김은 존맛 튀김맛집! 나머지는 그닥..,모둠튀김 양,Positive
삭 이대,떡볶이 얼큰하고 맛있음. 모둠튀김으로 첫시도했는데 비싼만큼 양 많아서 충격받았음... 고추튀김김말이고구마 튀김은 존맛 튀김맛집! 나머지는 그닥..,튀김맛,Positive
삭 이대,떡볶이 얼큰하고 맛있음. 모둠튀김으로 첫시도했는데 비싼만큼 양 많아서 충격받았음... 고추튀김김말이고구마 튀김은 존맛 튀김맛집! 나머지는 그닥..,튀김 나머지,Negative
삭 이대,진짜 맛있음 다음번엔 꼭 술이랑 먹어야지,맛있음,Positive
삭 이대,튀김맛집 탕탕탕,튀김맛,Positive
삭 이대,튀김맛집 탕탕탕,탕탕탕,Positive
삭 이대,내가먹어본떡볶이중 최고로 맛나욘,떡볶이,Positive
삭 이대,내가먹어본떡볶이중 최고로 맛나욘,맛,Positive
삭 이대,튀김 맛집..... 김말이랑 허브참치 맛있음,튀김 맛집,Positive
삭 이대,튀김 맛집..... 김말이랑 허브참치 맛있음,김말이 맛있음,Positive
삭 이대,튀김 맛집..... 김말이랑 허브참치 맛있음,허브참치 맛있음,Positive
삭 이대,떡볶이 맛은 적당하나 튀김포함 가성비가 좀 떨어집니다. 튀김이랑 간장이랑은 안어울리고 오뎅국물은 싱거웠습니다.,떡볶이 맛,Positive
삭 이대,떡볶이 맛은 적당하나 튀김포함 가성비가 좀 떨어집니다. 튀김이랑 간장이랑은 안어울리고 오뎅국물은 싱거웠습니다.,튀김 가성비,Negative
삭 이대,떡볶이 맛은 적당하나 튀김포함 가성비가 좀 떨어집니다. 튀김이랑 간장이랑은 안어울리고 오뎅국물은 싱거웠습니다.,튀김과 간장 조합,Negative
삭 이대,떡볶이 맛은 적당하나 튀김포함 가성비가 좀 떨어집니다. 튀김이랑 간장이랑은 안어울리고 오뎅국물은 싱거웠습니다.,오뎅국물,Negative
삭 이대,떡볶이 진짜 좋아하는데 지금까지 먹어본중에 튀김과 조화가 1등인집.... 진짜 생각나요 저녁에 가서 맥주랑 꼭 드세요....!,떡볶이,Positive
삭 이대,떡볶이 진짜 좋아하는데 지금까지 먹어본중에 튀김과 조화가 1등인집.... 진짜 생각나요 저녁에 가서 맥주랑 꼭 드세요....!,튀김과 조화,Positive
삭 이대,떡볶이 진짜 좋아하는데 지금까지 먹어본중에 튀김과 조화가 1등인집.... 진짜 생각나요 저녁에 가서 맥주랑 꼭 드세요....!,맥주,Positive
삭 이대,바나나 튀김이 맛있음,바나나 튀김,Positive
삭 이대,바나나 튀김이 맛있음,맛있음,Positive
삭 이대,각종 튀김을 맛볼수 있어 재밌는 곳. 떡볶이는 생각보단 매콤한데 그래서 더 맛있었다. 바나나튀김은 한번은 먹어볼만한데 굳이 두번먹을 맛은 아닌듯하다 나머지 튀김 모두 훌륭하다. 서비스와 위생은 높은 점수를 줄순 없었지만 이용에 불편을 느낄 정도는 아니었다.,각종 튀김,Positive
삭 이대,각종 튀김을 맛볼수 있어 재밌는 곳. 떡볶이는 생각보단 매콤한데 그래서 더 맛있었다. 바나나튀김은 한번은 먹어볼만한데 굳이 두번먹을 맛은 아닌듯하다 나머지 튀김 모두 훌륭하다. 서비스와 위생은 높은 점수를 줄순 없었지만 이용에 불편을 느낄 정도는 아니었다.,떡볶이,Positive
삭 이대,각종 튀김을 맛볼수 있어 재밌는 곳. 떡볶이는 생각보단 매콤한데 그래서 더 맛있었다. 바나나튀김은 한번은 먹어볼만한데 굳이 두번먹을 맛은 아닌듯하다 나머지 튀김 모두 훌륭하다. 서비스와 위생은 높은 점수를 줄순 없었지만 이용에 불편을 느낄 정도는 아니었다.,바나나튀김,Negative
삭 이대,각종 튀김을 맛볼수 있어 재밌는 곳. 떡볶이는 생각보단 매콤한데 그래서 더 맛있었다. 바나나튀김은 한번은 먹어볼만한데 굳이 두번먹을 맛은 아닌듯하다 나머지 튀김 모두 훌륭하다. 서비스와 위생은 높은 점수를 줄순 없었지만 이용에 불편을 느낄 정도는 아니었다.,서비스,Negative
삭 이대,각종 튀김을 맛볼수 있어 재밌는 곳. 떡볶이는 생각보단 매콤한데 그래서 더 맛있었다. 바나나튀김은 한번은 먹어볼만한데 굳이 두번먹을 맛은 아닌듯하다 나머지 튀김 모두 훌륭하다. 서비스와 위생은 높은 점수를 줄순 없었지만 이용에 불편을 느낄 정도는 아니었다.,위생,Negative
삭 이대,오랜만에 너무 먹고 싶어서 평일 230에 도착했어요. 손님 아무도 없었고 아줌마랑 남자분 둘이 앉아서 얘기중이더라구요. 주문하려니까 브레이크타임이라고 테이크아웃만 된대요. 그래서 지금 230인데요? 하니 그냥 무시하고 브레이크타임 34시라면서 테이크아웃만 된다고 말 반복 그니까 브타 3시부턴데 왜 230에 앉아서 못 먹냐고요 손님없으면 브타 멋대로 바꿈 장사 지멋대로예요,주문 경험,Negative
삭 이대,오랜만에 너무 먹고 싶어서 평일 230에 도착했어요. 손님 아무도 없었고 아줌마랑 남자분 둘이 앉아서 얘기중이더라구요. 주문하려니까 브레이크타임이라고 테이크아웃만 된대요. 그래서 지금 230인데요? 하니 그냥 무시하고 브레이크타임 34시라면서 테이크아웃만 된다고 말 반복 그니까 브타 3시부턴데 왜 230에 앉아서 못 먹냐고요 손님없으면 브타 멋대로 바꿈 장사 지멋대로예요,서비스 태도,Negative
삭 이대,오랜만에 너무 먹고 싶어서 평일 230에 도착했어요. 손님 아무도 없었고 아줌마랑 남자분 둘이 앉아서 얘기중이더라구요. 주문하려니까 브레이크타임이라고 테이크아웃만 된대요. 그래서 지금 230인데요? 하니 그냥 무시하고 브레이크타임 34시라면서 테이크아웃만 된다고 말 반복 그니까 브타 3시부턴데 왜 230에 앉아서 못 먹냐고요 손님없으면 브타 멋대로 바꿈 장사 지멋대로예요,운영 시간,Negative
