StoreName,Review,Keyword,Sentiment
파사주,스테이크 시켰는데...차가워서 놀랐습니다 야채도 미리햐두신건지..🥲 블루리본은 이제 믿고 거릅니다 분위기만 좋아오 대체로 다 느끼합니다,분위기 좋음,Positive
파사주,스테이크 시켰는데...차가워서 놀랐습니다 야채도 미리햐두신건지..🥲 블루리본은 이제 믿고 거릅니다 분위기만 좋아오 대체로 다 느끼합니다,대체로 느끼함,Negative
파사주,뇨끼는 괜찮았으나 라자냐는 흐물 물컹 진느낌이 아쉬웠으나경숲에서 큰 기대없이 간다면괜찮은 식당데이트 소개팅으로 적합하며다음엔 프렌치토스트 먹어보고 싶음,뇨끼,Positive
파사주,뇨끼는 괜찮았으나 라자냐는 흐물 물컹 진느낌이 아쉬웠으나경숲에서 큰 기대없이 간다면괜찮은 식당데이트 소개팅으로 적합하며다음엔 프렌치토스트 먹어보고 싶음,라자냐,Negative
파사주,뇨끼는 괜찮았으나 라자냐는 흐물 물컹 진느낌이 아쉬웠으나경숲에서 큰 기대없이 간다면괜찮은 식당데이트 소개팅으로 적합하며다음엔 프렌치토스트 먹어보고 싶음,소개팅,Positive
파사주,뇨끼는 괜찮았으나 라자냐는 흐물 물컹 진느낌이 아쉬웠으나경숲에서 큰 기대없이 간다면괜찮은 식당데이트 소개팅으로 적합하며다음엔 프렌치토스트 먹어보고 싶음,프렌치토스트,Positive
파사주,분위기 좋고 무난한 식당입니다!,분위기,Positive
파사주,분위기 좋고 무난한 식당입니다!,무난한 식당,Positive
파사주,서울에서 이 정도의 프렌치를 이 가격에 이렇게 편안하게 먹을수 있다니👏 샤보이 양배추 두 번 드세요,가격,Positive
파사주,서울에서 이 정도의 프렌치를 이 가격에 이렇게 편안하게 먹을수 있다니👏 샤보이 양배추 두 번 드세요,편안하게,Positive
파사주,서울에서 이 정도의 프렌치를 이 가격에 이렇게 편안하게 먹을수 있다니👏 샤보이 양배추 두 번 드세요,프렌치,Positive
파사주,서울에서 이 정도의 프렌치를 이 가격에 이렇게 편안하게 먹을수 있다니👏 샤보이 양배추 두 번 드세요,샤보이 양배추,Positive
파사주,분위기 좋고 음식도 깔끔하니 맛있다!! 다른 메뉴도 궁금해 또 올 거다. 평일 저녁에 예약하고 갔는다. 미리 예약필수다. 테이블 간격도 약간 좁고 내가 간 날은 사람들이 많아 복작복작했다.,분위기,Positive
파사주,분위기 좋고 음식도 깔끔하니 맛있다!! 다른 메뉴도 궁금해 또 올 거다. 평일 저녁에 예약하고 갔는다. 미리 예약필수다. 테이블 간격도 약간 좁고 내가 간 날은 사람들이 많아 복작복작했다.,음식 맛,Positive
파사주,분위기 좋고 음식도 깔끔하니 맛있다!! 다른 메뉴도 궁금해 또 올 거다. 평일 저녁에 예약하고 갔는다. 미리 예약필수다. 테이블 간격도 약간 좁고 내가 간 날은 사람들이 많아 복작복작했다.,음식 깔끔함,Positive
파사주,분위기 좋고 음식도 깔끔하니 맛있다!! 다른 메뉴도 궁금해 또 올 거다. 평일 저녁에 예약하고 갔는다. 미리 예약필수다. 테이블 간격도 약간 좁고 내가 간 날은 사람들이 많아 복작복작했다.,테이블 간격,Negative
파사주,분위기 좋고 음식도 깔끔하니 맛있다!! 다른 메뉴도 궁금해 또 올 거다. 평일 저녁에 예약하고 갔는다. 미리 예약필수다. 테이블 간격도 약간 좁고 내가 간 날은 사람들이 많아 복작복작했다.,사람들이 많아 복작복작함,Negative
파사주,여기 왜 4점이지....?맥주 한잔이 14 000원에 한사람당 메인메뉴 꼭 시켜야함 사이드 두개 시켜도 소용 X 심지어 메뉴 한개는 엄청 늦게나오고 맛도 걍 그저그럼 한번으로 족함,맥주 가격,Negative
파사주,여기 왜 4점이지....?맥주 한잔이 14 000원에 한사람당 메인메뉴 꼭 시켜야함 사이드 두개 시켜도 소용 X 심지어 메뉴 한개는 엄청 늦게나오고 맛도 걍 그저그럼 한번으로 족함,메인메뉴 필수,Negative
파사주,여기 왜 4점이지....?맥주 한잔이 14 000원에 한사람당 메인메뉴 꼭 시켜야함 사이드 두개 시켜도 소용 X 심지어 메뉴 한개는 엄청 늦게나오고 맛도 걍 그저그럼 한번으로 족함,서빙 속도,Negative
파사주,여기 왜 4점이지....?맥주 한잔이 14 000원에 한사람당 메인메뉴 꼭 시켜야함 사이드 두개 시켜도 소용 X 심지어 메뉴 한개는 엄청 늦게나오고 맛도 걍 그저그럼 한번으로 족함,음식 맛,Negative
파사주,여기 왜 4점이지....?맥주 한잔이 14 000원에 한사람당 메인메뉴 꼭 시켜야함 사이드 두개 시켜도 소용 X 심지어 메뉴 한개는 엄청 늦게나오고 맛도 걍 그저그럼 한번으로 족함,전반적 경험,Negative
파사주,좋은 분위기. 훌륭한 라자냐와 파스타.간 세게 먹는사람한텐 심심할수도,좋은 분위기,Positive
파사주,좋은 분위기. 훌륭한 라자냐와 파스타.간 세게 먹는사람한텐 심심할수도,훌륭한 라자냐와 파스타,Positive
파사주,좋은 분위기. 훌륭한 라자냐와 파스타.간 세게 먹는사람한텐 심심할수도,간이 심심할 수도,Negative
파사주,맛없는디..,맛,Negative
파사주,진짜 이런 서비스는 또 참 새로워서 리뷰 남기게 되었습니다 저녁 7시가 되기 전 예약 없이 워크인 했습니다. 예약 없이는 8시 이후가 될 거 같다고 단발 여자 직원분이 이야기를 하셔서 기다린다고 하고 웨이팅 리스트에 이름과 연락처를 남겼습니다. 8시가 조금 지나 가게를 방문해서 8시 넘었는데 어떻게 됐나요? 라고 여쭤보니 단발직원분이 안된다고 하시길래 1시간 기다렸다고 하니 대기하고 있었다는 걸 잊으신듯 당황하시면서 주방으로 가서 확인을 하시더군요. 뭐 미안하다는 말도 없이 슝 가시더군요.안경끼신 주방 쉐프님은 입구 한번 보지도 않고 핸드폰 하시면서 직원분께 답을 해주시던데 단발 직원분이 나오셔서 하시는 말씀이 재료소진 으로 주방이 마감됐다고 하시네요 한시간을 넘게 기다렸는데.. 이건 뭐하는 걸까 싶어서 그럼 중간에 연락을 주셨어야 되지 않냐 하니 아.. 이러시는데 뭔가 문제인지도 모르시나 싶었습니다... 사과는 당연히 없었는데 문제의식이 없으니 충분히 그럴거라고 생각합니다.. 그냥 제가 요즘 MZ가 아니라서 감당이 안되는 거 같은 느낌입니다 새로운 경험이었습니다,서비스,Negative
파사주,진짜 이런 서비스는 또 참 새로워서 리뷰 남기게 되었습니다 저녁 7시가 되기 전 예약 없이 워크인 했습니다. 예약 없이는 8시 이후가 될 거 같다고 단발 여자 직원분이 이야기를 하셔서 기다린다고 하고 웨이팅 리스트에 이름과 연락처를 남겼습니다. 8시가 조금 지나 가게를 방문해서 8시 넘었는데 어떻게 됐나요? 라고 여쭤보니 단발직원분이 안된다고 하시길래 1시간 기다렸다고 하니 대기하고 있었다는 걸 잊으신듯 당황하시면서 주방으로 가서 확인을 하시더군요. 뭐 미안하다는 말도 없이 슝 가시더군요.안경끼신 주방 쉐프님은 입구 한번 보지도 않고 핸드폰 하시면서 직원분께 답을 해주시던데 단발 직원분이 나오셔서 하시는 말씀이 재료소진 으로 주방이 마감됐다고 하시네요 한시간을 넘게 기다렸는데.. 이건 뭐하는 걸까 싶어서 그럼 중간에 연락을 주셨어야 되지 않냐 하니 아.. 이러시는데 뭔가 문제인지도 모르시나 싶었습니다... 사과는 당연히 없었는데 문제의식이 없으니 충분히 그럴거라고 생각합니다.. 그냥 제가 요즘 MZ가 아니라서 감당이 안되는 거 같은 느낌입니다 새로운 경험이었습니다,직원 태도,Negative
파사주,진짜 이런 서비스는 또 참 새로워서 리뷰 남기게 되었습니다 저녁 7시가 되기 전 예약 없이 워크인 했습니다. 예약 없이는 8시 이후가 될 거 같다고 단발 여자 직원분이 이야기를 하셔서 기다린다고 하고 웨이팅 리스트에 이름과 연락처를 남겼습니다. 8시가 조금 지나 가게를 방문해서 8시 넘었는데 어떻게 됐나요? 라고 여쭤보니 단발직원분이 안된다고 하시길래 1시간 기다렸다고 하니 대기하고 있었다는 걸 잊으신듯 당황하시면서 주방으로 가서 확인을 하시더군요. 뭐 미안하다는 말도 없이 슝 가시더군요.안경끼신 주방 쉐프님은 입구 한번 보지도 않고 핸드폰 하시면서 직원분께 답을 해주시던데 단발 직원분이 나오셔서 하시는 말씀이 재료소진 으로 주방이 마감됐다고 하시네요 한시간을 넘게 기다렸는데.. 이건 뭐하는 걸까 싶어서 그럼 중간에 연락을 주셨어야 되지 않냐 하니 아.. 이러시는데 뭔가 문제인지도 모르시나 싶었습니다... 사과는 당연히 없었는데 문제의식이 없으니 충분히 그럴거라고 생각합니다.. 그냥 제가 요즘 MZ가 아니라서 감당이 안되는 거 같은 느낌입니다 새로운 경험이었습니다,대기 시간,Negative
파사주,진짜 이런 서비스는 또 참 새로워서 리뷰 남기게 되었습니다 저녁 7시가 되기 전 예약 없이 워크인 했습니다. 예약 없이는 8시 이후가 될 거 같다고 단발 여자 직원분이 이야기를 하셔서 기다린다고 하고 웨이팅 리스트에 이름과 연락처를 남겼습니다. 8시가 조금 지나 가게를 방문해서 8시 넘었는데 어떻게 됐나요? 라고 여쭤보니 단발직원분이 안된다고 하시길래 1시간 기다렸다고 하니 대기하고 있었다는 걸 잊으신듯 당황하시면서 주방으로 가서 확인을 하시더군요. 뭐 미안하다는 말도 없이 슝 가시더군요.안경끼신 주방 쉐프님은 입구 한번 보지도 않고 핸드폰 하시면서 직원분께 답을 해주시던데 단발 직원분이 나오셔서 하시는 말씀이 재료소진 으로 주방이 마감됐다고 하시네요 한시간을 넘게 기다렸는데.. 이건 뭐하는 걸까 싶어서 그럼 중간에 연락을 주셨어야 되지 않냐 하니 아.. 이러시는데 뭔가 문제인지도 모르시나 싶었습니다... 사과는 당연히 없었는데 문제의식이 없으니 충분히 그럴거라고 생각합니다.. 그냥 제가 요즘 MZ가 아니라서 감당이 안되는 거 같은 느낌입니다 새로운 경험이었습니다,재료 소진,Negative
파사주,진짜 이런 서비스는 또 참 새로워서 리뷰 남기게 되었습니다 저녁 7시가 되기 전 예약 없이 워크인 했습니다. 예약 없이는 8시 이후가 될 거 같다고 단발 여자 직원분이 이야기를 하셔서 기다린다고 하고 웨이팅 리스트에 이름과 연락처를 남겼습니다. 8시가 조금 지나 가게를 방문해서 8시 넘었는데 어떻게 됐나요? 라고 여쭤보니 단발직원분이 안된다고 하시길래 1시간 기다렸다고 하니 대기하고 있었다는 걸 잊으신듯 당황하시면서 주방으로 가서 확인을 하시더군요. 뭐 미안하다는 말도 없이 슝 가시더군요.안경끼신 주방 쉐프님은 입구 한번 보지도 않고 핸드폰 하시면서 직원분께 답을 해주시던데 단발 직원분이 나오셔서 하시는 말씀이 재료소진 으로 주방이 마감됐다고 하시네요 한시간을 넘게 기다렸는데.. 이건 뭐하는 걸까 싶어서 그럼 중간에 연락을 주셨어야 되지 않냐 하니 아.. 이러시는데 뭔가 문제인지도 모르시나 싶었습니다... 사과는 당연히 없었는데 문제의식이 없으니 충분히 그럴거라고 생각합니다.. 그냥 제가 요즘 MZ가 아니라서 감당이 안되는 거 같은 느낌입니다 새로운 경험이었습니다,문제 의식 부족,Negative
파사주,어째 합정에 있을 때만은 못한 느낌. 캐주얼 프렌치라지만 너무 캐주얼 에 방점이 찍힌 게 아닌가 싶다. 양파 스프는 그럭저럭 파흐망띠에는 예상한 그 맛. 룰라드는 글쎄... 2.5 5,합정에 있을 때만은 못한 느낌,Negative
파사주,어째 합정에 있을 때만은 못한 느낌. 캐주얼 프렌치라지만 너무 캐주얼 에 방점이 찍힌 게 아닌가 싶다. 양파 스프는 그럭저럭 파흐망띠에는 예상한 그 맛. 룰라드는 글쎄... 2.5 5,캐주얼 프렌치,Negative
파사주,어째 합정에 있을 때만은 못한 느낌. 캐주얼 프렌치라지만 너무 캐주얼 에 방점이 찍힌 게 아닌가 싶다. 양파 스프는 그럭저럭 파흐망띠에는 예상한 그 맛. 룰라드는 글쎄... 2.5 5,양파 스프는 그럭저럭,Positive
파사주,어째 합정에 있을 때만은 못한 느낌. 캐주얼 프렌치라지만 너무 캐주얼 에 방점이 찍힌 게 아닌가 싶다. 양파 스프는 그럭저럭 파흐망띠에는 예상한 그 맛. 룰라드는 글쎄... 2.5 5,파흐망띠에는 예상한 그 맛,Positive
파사주,어째 합정에 있을 때만은 못한 느낌. 캐주얼 프렌치라지만 너무 캐주얼 에 방점이 찍힌 게 아닌가 싶다. 양파 스프는 그럭저럭 파흐망띠에는 예상한 그 맛. 룰라드는 글쎄... 2.5 5,룰라드는 글쎄,Negative
파사주,맛있고 분위기 좋아요 프랑스식 라자냐를 꼭 먹어주세요 한입 먹는 순간 입에서 녹아요,맛있고,Positive
파사주,맛있고 분위기 좋아요 프랑스식 라자냐를 꼭 먹어주세요 한입 먹는 순간 입에서 녹아요,분위기 좋아요,Positive
파사주,맛있고 분위기 좋아요 프랑스식 라자냐를 꼭 먹어주세요 한입 먹는 순간 입에서 녹아요,프랑스식 라자냐,Positive
파사주,맛있고 분위기 좋아요 프랑스식 라자냐를 꼭 먹어주세요 한입 먹는 순간 입에서 녹아요,입에서 녹아요,Positive
파사주,요즘 물가 고려하면 적당한 가격에 기대 이상의 맛. 집에서 걸어갈 수 있는 거리에 이런 곳이 생겨서 매우 좋네요.,가격,Positive
파사주,요즘 물가 고려하면 적당한 가격에 기대 이상의 맛. 집에서 걸어갈 수 있는 거리에 이런 곳이 생겨서 매우 좋네요.,맛,Positive
파사주,요즘 물가 고려하면 적당한 가격에 기대 이상의 맛. 집에서 걸어갈 수 있는 거리에 이런 곳이 생겨서 매우 좋네요.,위치,Positive
파사주,경의선 길 바로 앞에 있고 내부는 아늑한데 따뜻한 분위기라 좋았습니다. 식전빵 어니언수프 파흐망티에 비스크파스타 다 맛있었고 다들 친절하셔서 만족스럽게 식사했습니다.다만 서버 한분이 핸드폰 보시다가 부르는 소리를 못듣거나 서빙 타이밍이나 이미 제공된 음식을 두차례나 잘못 가져다주셔서 그런 점만 개선되면 좋을 것 같아요.,아늑한 분위기,Positive
파사주,경의선 길 바로 앞에 있고 내부는 아늑한데 따뜻한 분위기라 좋았습니다. 식전빵 어니언수프 파흐망티에 비스크파스타 다 맛있었고 다들 친절하셔서 만족스럽게 식사했습니다.다만 서버 한분이 핸드폰 보시다가 부르는 소리를 못듣거나 서빙 타이밍이나 이미 제공된 음식을 두차례나 잘못 가져다주셔서 그런 점만 개선되면 좋을 것 같아요.,음식 맛,Positive
파사주,경의선 길 바로 앞에 있고 내부는 아늑한데 따뜻한 분위기라 좋았습니다. 식전빵 어니언수프 파흐망티에 비스크파스타 다 맛있었고 다들 친절하셔서 만족스럽게 식사했습니다.다만 서버 한분이 핸드폰 보시다가 부르는 소리를 못듣거나 서빙 타이밍이나 이미 제공된 음식을 두차례나 잘못 가져다주셔서 그런 점만 개선되면 좋을 것 같아요.,직원 친절함,Positive
파사주,경의선 길 바로 앞에 있고 내부는 아늑한데 따뜻한 분위기라 좋았습니다. 식전빵 어니언수프 파흐망티에 비스크파스타 다 맛있었고 다들 친절하셔서 만족스럽게 식사했습니다.다만 서버 한분이 핸드폰 보시다가 부르는 소리를 못듣거나 서빙 타이밍이나 이미 제공된 음식을 두차례나 잘못 가져다주셔서 그런 점만 개선되면 좋을 것 같아요.,서버 한분의 서비스,Negative
파사주,합정에서 23.10월 부터 경의선숲길공원으로 이전하였습니다. 공덕역과 대흥역 중간쯤 되는 위치로 1층이라 눈에 잘 뜨입니다.,위치,Positive
파사주,합정에서 23.10월 부터 경의선숲길공원으로 이전하였습니다. 공덕역과 대흥역 중간쯤 되는 위치로 1층이라 눈에 잘 뜨입니다.,눈에 잘 뜨임,Positive
파사주,프렌치토스트 맛있음,프렌치토스트,Positive
파사주,맛은 괜찮은데 서비스는 좀.. 상당히 퉁명스러움. 특별한 날 갈 곳은 아니고 그냥 가성비로 가시길.,맛,Positive
파사주,맛은 괜찮은데 서비스는 좀.. 상당히 퉁명스러움. 특별한 날 갈 곳은 아니고 그냥 가성비로 가시길.,서비스,Negative
파사주,맛은 괜찮은데 서비스는 좀.. 상당히 퉁명스러움. 특별한 날 갈 곳은 아니고 그냥 가성비로 가시길.,퉁명스러움,Negative
파사주,맛은 괜찮은데 서비스는 좀.. 상당히 퉁명스러움. 특별한 날 갈 곳은 아니고 그냥 가성비로 가시길.,특별한 날,Negative
파사주,맛은 괜찮은데 서비스는 좀.. 상당히 퉁명스러움. 특별한 날 갈 곳은 아니고 그냥 가성비로 가시길.,가성비,Positive
파사주,모든 메뉴 맛있고 특히 뇨끼와 라자냐 강력추천..! 가격대는 좀 있으니 참고,모든 메뉴 맛있고,Positive
파사주,모든 메뉴 맛있고 특히 뇨끼와 라자냐 강력추천..! 가격대는 좀 있으니 참고,뇨끼,Positive
파사주,모든 메뉴 맛있고 특히 뇨끼와 라자냐 강력추천..! 가격대는 좀 있으니 참고,라자냐 강력추천,Positive
파사주,모든 메뉴 맛있고 특히 뇨끼와 라자냐 강력추천..! 가격대는 좀 있으니 참고,가격대 좀 있음,Negative
파사주,뇨끼와 링귀니가 맛있습니다.,뇨끼,Positive
파사주,뇨끼와 링귀니가 맛있습니다.,링귀니,Positive
파사주,조용한 주택가 골목에 있고 식당 아담하니 좋았어요.4인 테이블이 2개고 바 테이블이 한 8명 수용할 수 있는 규모. 여러 가지 먹었는데 마지막에 먹은 프렌치 토스트가 진짜 인상 깊어요. 엄청 부드럽고 달달하고.. 또 먹고 싶네요,조용한 주택가 골목,Positive
파사주,조용한 주택가 골목에 있고 식당 아담하니 좋았어요.4인 테이블이 2개고 바 테이블이 한 8명 수용할 수 있는 규모. 여러 가지 먹었는데 마지막에 먹은 프렌치 토스트가 진짜 인상 깊어요. 엄청 부드럽고 달달하고.. 또 먹고 싶네요,식당 아담하니 좋았어요,Positive
파사주,조용한 주택가 골목에 있고 식당 아담하니 좋았어요.4인 테이블이 2개고 바 테이블이 한 8명 수용할 수 있는 규모. 여러 가지 먹었는데 마지막에 먹은 프렌치 토스트가 진짜 인상 깊어요. 엄청 부드럽고 달달하고.. 또 먹고 싶네요,프렌치 토스트,Positive
파사주,조용한 주택가 골목에 있고 식당 아담하니 좋았어요.4인 테이블이 2개고 바 테이블이 한 8명 수용할 수 있는 규모. 여러 가지 먹었는데 마지막에 먹은 프렌치 토스트가 진짜 인상 깊어요. 엄청 부드럽고 달달하고.. 또 먹고 싶네요,부드럽고 달달하다,Positive
파사주,캐쥬얼 프렌치 좌석이 조금 특이한 건 호불호 있을듯 음식 맛 괜찮음,좌석,Negative
파사주,캐쥬얼 프렌치 좌석이 조금 특이한 건 호불호 있을듯 음식 맛 괜찮음,음식 맛,Positive
파사주,너무 맛있어서 또 감 유명해질까봐 후기 안 쓰고 싶을 정도양파 스프 파흐망티에 비스크 링귀니 스테이크 다 뭐 하나 빠짐없이 너어어무 맛있었음 바질 리조또였나가 유일하게 먹을수록 살짝 물렸지만 그래도 맛있음 최애 양식집이 될 듯함..,맛있다,Positive
파사주,너무 맛있어서 또 감 유명해질까봐 후기 안 쓰고 싶을 정도양파 스프 파흐망티에 비스크 링귀니 스테이크 다 뭐 하나 빠짐없이 너어어무 맛있었음 바질 리조또였나가 유일하게 먹을수록 살짝 물렸지만 그래도 맛있음 최애 양식집이 될 듯함..,양파 스프,Positive
파사주,너무 맛있어서 또 감 유명해질까봐 후기 안 쓰고 싶을 정도양파 스프 파흐망티에 비스크 링귀니 스테이크 다 뭐 하나 빠짐없이 너어어무 맛있었음 바질 리조또였나가 유일하게 먹을수록 살짝 물렸지만 그래도 맛있음 최애 양식집이 될 듯함..,홍합 비스크 링귀니,Positive
파사주,너무 맛있어서 또 감 유명해질까봐 후기 안 쓰고 싶을 정도양파 스프 파흐망티에 비스크 링귀니 스테이크 다 뭐 하나 빠짐없이 너어어무 맛있었음 바질 리조또였나가 유일하게 먹을수록 살짝 물렸지만 그래도 맛있음 최애 양식집이 될 듯함..,스테이크,Positive
파사주,너무 맛있어서 또 감 유명해질까봐 후기 안 쓰고 싶을 정도양파 스프 파흐망티에 비스크 링귀니 스테이크 다 뭐 하나 빠짐없이 너어어무 맛있었음 바질 리조또였나가 유일하게 먹을수록 살짝 물렸지만 그래도 맛있음 최애 양식집이 될 듯함..,바질 리조또,Negative
파사주,진심 너무 맛있어서 3분컷함..역대급인듯,맛있어서,Positive
파사주,진심 너무 맛있어서 3분컷함..역대급인듯,역대급,Positive
파사주,맛있음,맛있음,Positive
파사주,간 삼삼분위기 삼삼친절 삼삼,분위기,Positive
파사주,간 삼삼분위기 삼삼친절 삼삼,친절,Positive
쭈꾸미블루스 신촌본점,블로그후기보고 처음방문했지만 안내따로 없고 눈칫껏 식혀먹었습니다 기계적으로 대하셔서 다시 방문 하고싶진 않네요 맛도 아는맛 그대로 입니다,안내 없다,Negative
쭈꾸미블루스 신촌본점,블로그후기보고 처음방문했지만 안내따로 없고 눈칫껏 식혀먹었습니다 기계적으로 대하셔서 다시 방문 하고싶진 않네요 맛도 아는맛 그대로 입니다,기계적인 대우,Negative
쭈꾸미블루스 신촌본점,블로그후기보고 처음방문했지만 안내따로 없고 눈칫껏 식혀먹었습니다 기계적으로 대하셔서 다시 방문 하고싶진 않네요 맛도 아는맛 그대로 입니다,맛 그대로,Negative
쭈꾸미블루스 신촌본점,아니 12명이서 예약하고 갔는데 사장님 한명에 알바분 1명... 손님 많아서 오래걸리고 힘드신거 알겠는데 그렇게 서비스하시면.. 아무도 이 식당 안옵니다. 절대 비추합니다.. 뭔 당연하다는듯이 짜증을 내셔서 깜놀 너무너무 더운데 에어컨도 켜놓은줄 알았는데 안켜져있었더라구요.. 늦게 켰는데도 더운건 팩트.. 암튼 기분 안좋게 식사하시려면 가세요!,예약 서비스,Negative
쭈꾸미블루스 신촌본점,아니 12명이서 예약하고 갔는데 사장님 한명에 알바분 1명... 손님 많아서 오래걸리고 힘드신거 알겠는데 그렇게 서비스하시면.. 아무도 이 식당 안옵니다. 절대 비추합니다.. 뭔 당연하다는듯이 짜증을 내셔서 깜놀 너무너무 더운데 에어컨도 켜놓은줄 알았는데 안켜져있었더라구요.. 늦게 켰는데도 더운건 팩트.. 암튼 기분 안좋게 식사하시려면 가세요!,서비스 태도,Negative
쭈꾸미블루스 신촌본점,아니 12명이서 예약하고 갔는데 사장님 한명에 알바분 1명... 손님 많아서 오래걸리고 힘드신거 알겠는데 그렇게 서비스하시면.. 아무도 이 식당 안옵니다. 절대 비추합니다.. 뭔 당연하다는듯이 짜증을 내셔서 깜놀 너무너무 더운데 에어컨도 켜놓은줄 알았는데 안켜져있었더라구요.. 늦게 켰는데도 더운건 팩트.. 암튼 기분 안좋게 식사하시려면 가세요!,에어컨 상태,Negative
쭈꾸미블루스 신촌본점,아니 12명이서 예약하고 갔는데 사장님 한명에 알바분 1명... 손님 많아서 오래걸리고 힘드신거 알겠는데 그렇게 서비스하시면.. 아무도 이 식당 안옵니다. 절대 비추합니다.. 뭔 당연하다는듯이 짜증을 내셔서 깜놀 너무너무 더운데 에어컨도 켜놓은줄 알았는데 안켜져있었더라구요.. 늦게 켰는데도 더운건 팩트.. 암튼 기분 안좋게 식사하시려면 가세요!,식당 분위기,Negative
쭈꾸미블루스 신촌본점,사장님 장사 그렇게 하지 마세요. 좋은 리뷰만 쓰는데 너무 화나서 남깁니다. 12명 사전에 예약 후 방문했는데 음식은 미리 준비도 안되어 있고 시간지나도 테이블 반 밖에 안나오고 주문좀 하려하면 기다리라고 화내고. 눈치보여서 알바생분께만 주문했네요. 가게도 조금한데 단체손님 하나 커버 못하실거면 직원을 더 뽑으세요. 가게는 또 얼마나 더운지 참고 더 먹으려다가 승질나서 다같이 나왔습니다. 그리고 계산하는데 알바분한테 술병갯수 다시 셋냐고 똑바로 세라고 손님 앞에서 그러는데 오히려 안마신 술 더 달아놓으셔서 내역에서 빼고 계산했어요... 여튼 최악이였습니다. 음식맛은 맛있지도 맛없지도 않았습니다. 참고하세요,음식 준비,Negative
