store_name,content
쿳사 연희,"플레이팅,맛,서비스 어느 것 하나 빠지지 않고 엄청 친절하시고 맛있었습니다 !!데이트하기도 좋고 밥메뉴도 있어 어른들 모시기도 좋은것 같아요주말 오전 11시반 기준 주차도 매우 수월하였습니다."
쿳사 연희,주말점심 만석이지만 예약하고 이용해서 안내가 매끄러웠습니다. 주차장은 주말에는 다소 협소하긴하긴 할것 같아요. 음식 맛있었고 아이랑 가도 아주 편안한 점심이었습니다
카츠업,추운 겨울날 뜨끈하고 얼큰한 나베 돈가스로 속을 든든히 채웠어요. 행복 그자체에요.
카츠업,굿굿
카츠업,좋아용
카츠업,대기가 조금 있었던 거 같아요.날씨가 추운데도 다들 10-20분씩은 대기하는 거 같아요! 공간이 비좁고 혼자 혹은 둘이서 먹기 좋은 곳이고추운날 대기한 만큼 인기도 좋고 맛도있는 거 같아요~!
카츠업,돈까스 먹으러 가끔 오는 곳 ! 항상 대기줄이 많은데 이번엔 10분 안에 들어와서 먹은거같아용 김ㅊㅣ카츠나베 사랑해 사랑해 완전 맛있어요!!!!!직원분들도 친절하십니다요 또 올게요잉
카츠업,역시 맛있어요… 🙂‍↕️
카츠업,굿
카츠업,너무맛있어요
카츠업,맛잇어용
카츠업,매번 맛있게 잘 먹습니다. 김치카츠나베가 감칠맛이 있어서 맛있어요. 샐러드랑 밥도 리필가능해서 든든합니다.
카츠업,10 번넘게 방문했는데 항상 맛있게 먹고 가요!
카츠업,신촌올때마다 먹는 맛집입니다!!!
카츠업,맛이 좋습니다.
카츠업,기다리다 먹은 보람있어요늘 대기하는  사람이 많아 그냥 지나쳤는데 오늘 드뎌 맛봐요ㅎㅎ맛있어요!직원분들도 친절하세요
카츠업,저번에도 김치나베 먹었는데 맛있어요
카츠업,신촌 돈까스 맛집!혼밥하기 좋아요!
카츠업,굿굿
카츠업,언제 먹어도 맛있어요! 추천입니다^^
카츠업,친구랑 신촌에 와서 저녁 먹었는데 아늑하고 메뉴구성도 알찹니다ㅎㅎ
카츠업,맛잇고좋어요 굳굳 강추
정육면체 신촌점,오낸만에 신촌방문이라왔슥니다. 비빔면을시켰는데 맛있었어요 그런데 면이다끊어져있어서 젓가락으로 먹기가힘드네요 직원분들도 많이 지쳐보이구요 다음에는 방문을 안할 것 같습니다.
정육면체 신촌점,오랜만에정육면체
정육면체 신촌점,"지난번에 맛있게먹었어서 재방문했어요. 초유린기는 정말맛있고 , 깨부수면보다는 우육면이 더 나았습니다. 개인적으로는 면과 국물이 잘 조화가안되는 느낌이었어서, 공기밥과 국물을 같이 먹는편이 더 나아보입니다."
정육면체 신촌점,서빙 직원이 매우 불친절해서 빈정상했지만 맛은 나쁘지 않았어요. 시간 잘 맞춰서 대기 없이 먹었습니다. 좀더 친절한 직원을 두시길.
정육면체 신촌점,미슐랭맛은 아니지만 맛있어요 ㅋㅋ
정육면체 신촌점,추운날 먹기 좋았어요😃
정육면체 신촌점,웨이팅 있어요~~맛있어요!!
정육면체 신촌점,정육면체 재방문 했어용 저녁시간대 갔는데 웨이팅 있어서 10-15분 정도 기다렸어요 홍탕이랑 깨부수면 머것는데 둘다 역시 넘 맛있어요 신촌 맛집으로 추천~~~ 👍🏻
정육면체 신촌점,"2-30분 정도 기다려서 입장했고 유린기는 대자 주문!! 깨부수면보다 우육면이 더맛있었고 육수간이 자극적이지 않고 시원하면서 매콤한맛,향신료 향이 적어요! 깨부수면은 엄청 고소해서 이것만 계속먹으면 금방물릴수도? 유린기 소스가 엄청 자극적이라 오히려 안물리고 다 잘먹을수있었고 나중에 밥 추가해서 우육면에 말아먹으면 최고에요👍 그리고 직원분들이 너무너무 친절해서 좋았어요🩷"
정육면체 신촌점,최근에 예전과 다르다는 부정적인 ㅋㅋㅇ맵 리뷰보고 궁금해서 방문해봤더니 왜 미슐랭인지 나도 모르겠는 식당.. 국물 한입 먹고 홍탕이 마라맛 나는 육개장이란 리뷰도 바로 이해갔어요ㅋㅋ 육수가 무슨 베이스인지도 모르겠고 양지도 특별하지 않음. 고기양은 넉넉한 편. 유린기는 전분계열로 보이는 튀김옷이고 겉은 바삭함이 거의 없고 안쪽이 덜익은 느낌이 있는 조각도 있지만  닭고기는 이븐하게 익었음ㅋㅋ 삶은 닭가슴살을 사용하나봐요. 솔직히 살면서 먹었던 유린기 중에 튀김 퀄리티는 최악에 소스는 그냥저냥..  차라리 ㅇㅇ선생 유린기가 10배 맛있어요. 이걸 맛있는 유린기라고 쓴 리뷰도 있던데😂 이걸 웨이팅할 바에야 그 돈과 시간으로 다른 맛집가면 훨씬 행복할듯 합니다. 또 같은 라유인데 색은 왜 저렇지....했네요.
정육면체 신촌점,맛이 없어요 돈낭비 지대로 하고왔네요 매운맛은 육개장에 마라향섞인 맛이구요 맑은거는 마라향섞인 그냥국물.. 미슐랭이라 해서 기대했지만 많이별로에요
정육면체 신촌점,우육면이랑 깨비빔면 같이 시켜먹으면 궁합이 좋아용
정육면체 신촌점,굿
정육면체 신촌점,아 진짜 맛있어요 최고
정육면체 신촌점,양이 많고 진해서 맛있어요둘이가면 사이드는 소만 시켜도 될듯합니다
정육면체 신촌점,굿
정육면체 신촌점,"홍우육면과 깨부수면, 초유린기 주문했어요막 새로운 맛은 아니고 익숙한 맛이었지만 맛있었습니다! 초유린기 주방 앞에서 바로 튀겨서 주시는데 바삭바삭하고 새콤한 소스가 상당히 맛있어요!"
정육면체 신촌점,바형태 좌석간격이 상당히 좁은 편이라 혼자 후딱 먹고 나오기에 좋을 것 같아요. 보기와는 다르게 딱딱하고 퍼석한 유린기는 조금 아쉽고 우육면은 자극적이지 않아서 좋았습니다.
정육면체 신촌점,우육면이 너무 맛있어요ㅠㅠ평소에도 좋아해서 친구 추천으로 와봤는데 직원분도 친절하시고 완전 건강한 맛에 면이랑 육수가 완벽하네요😻유린기도 진짜 맛있어서 깜짝 놀랐어요 소스가 대박...다음에 또 오겠습니당🤍
정육면체 신촌점,시그니처메뉴인 깨부수면은 돼지고기 튀김도 토핑이 되었고 소스가 너무 꾸덕하면 넣어먹어도 되는 닭고기 육수가 사이드로 나왔어요. 깨부수면자체는 고소하고 약간 매콤해서 맛있었어요! 처음에 면만 오는 줄 알았는데 엄청 든든하더라구요 ㅎㅎ특히나 사이드 메뉴인 유자단무지가 진짜 의외로 넘 맛있고 잘 어울려서 끝까지 넘 맛있었어요 😌✨ 다음에 또 혼밥하러 가고싶은 곳입니다
정육면체 신촌점,훌륭한 우육면 전문점. 향신료로 얼버무리지 않은 진한 고기 국물이 일품입니다. 이번에는 청계탕면도 시키고 유린기도 곁들여 먹었는데 어느 쪽도 맛있었습니다. 청계탕면은 파 페스토라는 독특한 발상이 시원한 국물과 어울려 특별한 경험을 맛볼 수 있습이다. 유린기는 튀김옷도 바삭하고 맛있지만 무엇보다 고기가 이 부위라고는 정말 믿을 수 없이 부드러워서 놀랍네요. 다음에도 기회가 되면 꼭 다시 오고 싶은 곳입니다. 다만 웨이팅도 좀 있고 좌석도 카운터석뿐이라 아무래도 가족들과 여유롭게 식사 자리 가지는 그런 곳은 아니라는 점은 감안하셔야 하겠습니다.
정육면체 신촌점,너무 맛있어서 그제왔는데 또 왔어요..!😋
정육면체 신촌점,"스크럽 마사지 후에 배가고파 늣은 점심 간단하게 먹을 집 찾다가 발견하고 들어간 집... 우육면 전문점으로 전좌석 바타입이지만 길게 상당히 많은 좌석이 나란히 있고 한쪽벽에 미슐랭 스티커가 여러개 붙어있었다. 나는 깨부수면을, 지인은 우육면홍탕을, 사이드로 유린기를 주문. 고소한비빔면인 깨부수에는 수란, 구운닭, 양지 토핑을, 홍탕에는 수란, 양지, 수비드닭을 토핑했다. 빠르게 나온  음식은 전반적으로 깤끔하고 생각보다 자극이 적은 마일드한 맛이라서 좋았고 한그릇의 양이 적지않아 잘먹는 남자 둘이서 충분히 든든하게 먹었다.  좋은 재료로 특색있고 맛있어서 잘 먹었습니다..."
정육면체 신촌점,넘 맛있💕 사진엔 없지만 우육면이랑 유린기 넘 존맛👍🏻
정육면체 신촌점,"홍탕, 국물 시원하고 고기도부드럽고 맛있어요"
정육면체 신촌점,신촌 정육면체 깨부수면
정육면체 신촌점,매운 음식을 잘 못먹는 편인데 하나도 안맵고 맛있었어요. 무엇보다 고기가 많이 들어있어요!!
정육면체 신촌점,신촌 최강 맛집 ! 진짜 너무 맛있습니다 ㅠㅠ
정육면체 신촌점,어쩐지 먹을 때마다 만족도가 애매합니다. 줄 서서 먹을 만큼은 결코 아니에요.
정육면체 신촌점,기대가 너무 높았는지 우육탕 면이 살짝 덜 삶아진거 같아서 아쉬웠어요. 유린기는 맛있었어요~
정육면체 신촌점,유린기 무조건 시켜야해요~ 나오자 마자 먹었더니 겉바 속촉 입니다. 고기는 수비드인지 부드럽네요ㅠㅋㅋ깨부수면도 된장베이스라 맛있어요! 일행은 살짝 매운맛이 있다던데(전 비염이라 모르겠어욬ㅋㅋ) 독특하니 맛있네요ㅠㅋㅋ
정육면체 신촌점,너무 맛있어요!!🤭
정육면체 신촌점,유린기가 확실히 맛나네요~퍽퍽하지 않구! 우육탕면도 수란 추가해서 먹었는데 맛있어요!
정육면체 신촌점,"깨매운면, 우육면 맛은 있었지만 중간중간 보이는 다른 리뷰들처럼 위생이 별로 좋지않아보였고 면이 미리 삶아둔건지 잘 끊어졌어요 유린기는 바삭해야하는데 촉촉을 넘어 껍질이 살짝만 건드려도 분리되고 소.자였는데도 괜히 시켰다싶은 메뉴였네요"
정육면체 신촌점,굿굿
정육면체 신촌점,너무 맛있어요!!
정육면체 신촌점,마라를 잘 못먹는 사람이라 향이 너무 강해서 못먹으면 어쩌지 싶었습니다. 하지만 향이 강하지 않고 맛있어서 잘 먹고 왔어요! 비빔면도 맛있고 우육탕면도 맛있습니다!
정육면체 신촌점,3년전에도 홀알바가 싹바가지가없어서 기억나는데오늘 오전홀알바 진짜 뺨아리한대 후려갈기고싶네.
정육면체 신촌점,맛잇게 먹었습니다
정육면체 신촌점,신촌주민 인데 오랫만에 방문했어요 (10회 이상 방문) 근데 면은 이미 오래전에 익혀서 뚝뚝 끊어지고 유린기도 오래전에 튀겨놨는지 차갑게 식고 눅눅하고 밀가루 맛이 많이 났어요… 원래는 면도 바로 삶아주고 유린기도 갓 튀겨주느라 시간이 오래걸렸던거 같은데 앉은지 5분만에 나오길래 오늘은 왠일이지?? 했네요. 저만 그런게 아니라 항상 같이갔던 동행인도 똑같았다고 해요.개인적으로 좋아하던 식당인데 너무 아쉽습니다.ㅠㅠ
정육면체 신촌점,맛있어요
정육면체 신촌점,미슐랭 빕구르망 맛집이라 방문했습니다첫 국물 맛은 괜찮았는데 반도 먹기전에 질리고 라멘면에서 밀가루맛이 너무 많이났습니다같이 각각 다른메뉴를 먹은 친구들도 웨이팅이없고 집 주변에 있어도 두번은 안올집
정육면체 신촌점,분위기나 매장구성 종업원의 접객은 일본 라면집같고 음식은 중국면집같아요 해외에서 우육면하고 땅콩 볶음면 같은것들 많이 먹었는데 이곳도 맛이 떨이지지않아요 한국에 많이 없는 스타일인 만큼 오래 살아남았으면 합니다. 다만 일본라면집같은 느낌은 저는 불호입니다^^;;;
정육면체 신촌점,세네번째 방문한 미쉐린 연속 맛집제일 최근에는 유린기 맛이 예전같지 않다 느꼈음처음 맛보러온 친구 데리고오면서 맛있다고 장담했는데 나와서 그렇게까지 맛있는지 모르겠다해서 이집 유린기 맛있는데 그날만 그런가보다하고 멋쩍었음..유린기 맛집인데 각1그릇 메인메뉴 시켜야해서 유린기는 소자 시키면 2인이서 양 딱 맞음
정육면체 신촌점,홍우육면과 깨부수면 유린기 소로 먹었는데 양이 넉넉했고 우육면은 좀더 진한맛이어도 괜찮았을것 같아요. 깨부수면이 저는 좀 더 맛있었어요! 앞에 놓인 라유나 흑초 넣어서 먹어봐도 맛있더라구요
정육면체 신촌점,어디갈까 고민하다가 미쉐린보고 들어간 집입니다!저는 워낙 땅콩같은 녹진한 소스를 좋아하는 편이라 정말 맛있게 먹었어요 :-) 양이 많은가 싶었는데 배불러서 너무 배가 터지겟더라구요 ㅎㅎ..
정육면체 신촌점,재방문 의사 있어요^^
정육면체 신촌점,5시 50분쯤 도착했는데 사람 꽤 있었지만 웨이팅 없이 입장했습니다. 백우육면을 시켰는데 솔직히 많이 짰어요. 빕그루망이지만 미슐랭 받을정도인지는 잘 모르겠네요 그리고 저는 주로 소식해서 양이 딱 맞았는데 적당히~많이 드시는분들은 사이드 시키는게 좋을것같습니다
정육면체 신촌점,우육면으로 바뀐지 몰랐네용 약간 쌀국수계열이에요깨매운면은 처음인데 맛있었어용유린기가 전보다 덜 촉촉해서 살짝 아쉬웠어요🥲
정육면체 신촌점,새 그릇에 덜 닦인 밥풀도 묻어있고 서비스가 영별로네요. 알바생분 뭐이리 대충대충 하시는지 ㅎㅎ 더러운 그릇 보여줘도 사과없이 걍 쳐다보고 슥 가져가고 ㅋㅋ 서비스 개선좀 하세요 밥먹기도 전에 기분나쁘네
정육면체 신촌점,"미슐랭이 아까운 수준, 좌석응대하는 사람의 말투부터 거슬림. 왜 좌석을 지정해주는지도기분이 나쁨. 역대 최악의 유린기, 유린기는 닭살을 펴서 돈까스처럼 튀겨야하는데 기본도 못지켜서 튀김옷이 고기에서 더 들떠버림. 백탕은 그나마 먹을만하나, 다시 방문할 의사 없음"
정육면체 신촌점,우육면이랑 유린기 맛있어요
정육면체 신촌점,가격은 나가지만 맛있고 직원 친절
정육면체 신촌점,알바생이 안내가 건성건성 하네요 기분은 안좋았는데유린기 먹으니 기분이 좋아졌네요깨매운면도 괜찮아요
정육면체 신촌점,맛있게 하는 곳
정육면체 신촌점,우육면 맛은 한국에서 맛있는 편이라서 좋았습니다. 하지만 홀서빙 하는 사람이 너무 건성건성 기본적인 서비스가 부족하고 말투가 귀찮음이 느껴져서 기분 나빳습니다. 음식 만드는 주방직원은 착하고 음식 맛도 좋았만 홀서빙 남자직원때문에 재방문 의사는 절대 없습니다. 깨뿌수면은 한번 먹어본걸로 만족. 유린기도 기억나는 맛은 아니였습니다 한번먹어본걸로 만족입니다
정육면체 신촌점,굿
정육면체 신촌점,우육면 주문 12000원 선불결제평소 우육면을 좋아하고 즐겨먹음. 정육면체 첫 방문. 우육면의 염도. 짠맛이 하나도 느껴지지 않음. 한마디로 매우 싱거움. 너무 싱거워서 내 입맛이 이상한가 의심할 정도.  음식의 기본인 간이 맞춰지지 않은 음식이 미슐랭 빕구르망을 받고 손님상에 올려짐. 도저히 먹을수가 없어 직원에게 싱거우니 간을 맞출 무언가를 요구함. 주방의 육수 간을 먹어본 직원이 왜 싱겁지 라는 말을 하며 소금을 찾음. 염도 측정기로 검사를 해봄. 간을 누락한 사실을 알게 됨. 본인에게 소금을 전달. 사과 한 마디 없이 소금으로 간 조절하라고 함. 그리고 직원들끼리 소금 간을 누락한 것에 대해 논의하다가 마지막에 웃음. 최악의 고객 경험. 글자수를 채워서 더 못쓰지만 매우 불쾌한 경험.
정육면체 신촌점,오래간만에 신촌에 들렀다가 예전에 줄서서먹던 정육면체라 가봤는데 예전의 그맛이 아닌것같아서 좀 아쉬웠다.
정육면체 신촌점,굿
정육면체 신촌점,굿
정육면체 신촌점,굿
정육면체 신촌점,쏘쏘했어요 대기없이 입장했습니더
정육면체 신촌점,홍탕 우육면 잘먹엇어요!
정육면체 신촌점,🍜
정육면체 신촌점,신촌 올때마다 먹는 곳우육면 깨부수면도 진짜 맛있고유린기는 더더 맛나요~
정육면체 신촌점,너무 맛있어요!💕유린기 꼭 시켜드세요~
정육면체 신촌점,맛있어요웃!!!!
정육면체 신촌점,친절해요
정육면체 신촌점,"생각보다 그리 친절도, 그리 맛나지도;; 뭐든 중간이에요~자리 안내해줬는데, 위에 테이블은 빈그릇은 치워져있지않고;;; ,기대하지 않고 가면 괜찮을까 생각했네요!!! 한번 경험한것으로~~"
정육면체 신촌점,미쉐린가이드에 수록된 곳. 초유린기가 참 맛있네요. 깨부수면은 기대치에는 좀 아쉬웠지만요. 아마 우육면이 주력인가봅니다. 맛있게 잘 먹었어요.
정육면체 신촌점,"지인의 추천으로 방문하였고 우육면은 뭔가 향신료도 강하고 이국적인 맛으로 잘 먹었습니다만, 초유린기가 예전보다 맛이 덜하다는 평가를 했습니다."
정육면체 신촌점,무난하게 맛있어요.
정육면체 신촌점,맛있습니다.간이 강하지 않아 좋아요
정육면체 신촌점,인터넷에서 추천받아서 왔는데 맛있어요 !저는 백우육면 남자친구는 홍우육면 먹었는데 홍은 좀 매웠어요.홍 우육면 먹다가 밝은 색 옷에 튀었는데 직원(사장님?)이 물티슈도 바로 주시고 퐁퐁도 챙겨주시고 여러모로 감동시키셨어요... 정말 너무너무 친절하시고 맛있어서 잘 먹고 왔습니다.
정육면체 신촌점,몇 년 전에 깨부수면을 정말 맛있게 먹고 그 뒤론 웨이팅이 길어서 오랜만에 방문했는데.... 기억이 왜곡 된 건지 모르겠지만 그 때만큼 감동은 전혀 없음. 날씨의 영향인가 싶기도 해서 추워지면 한번 더 먹어볼 예정
정육면체 신촌점,손님 한테이블 있어서 매장 텅 비었는데일행 없으면 더워도 입장 못해요
정육면체 신촌점,아이가 검색해서 가고 싶다고 해서 들렀는데 더운날 30분정도 대기해도 본인이 선택한 곳이고 음식이 기대되는지 불평없이 즐거운 마음으로 기다리더라구요. 음식은 다른분들의 후기와 같이 저희들 입맛에도 맛있었어요~~
정육면체 신촌점,시그니처 메뉴인 우육면을 먹었어요~ 향신료나 매운맛이 엄청 강하지 않은 깔끔한 맛입니다. 탱글한 면이 특별하게 느껴졌어요. 재료는 신선한 편입니다.다음엔 다른 메뉴 먹어보고 싶어요 😊
정육면체 신촌점,식사
정육면체 신촌점,우욱면 맛있어요~~
정육면체 신촌점,Good
정육면체 신촌점,마라새우는 쏘쏘해요청계탕면은 맛나요
정육면체 신촌점,맛있어요👍
정육면체 신촌점,"마라새우면, 홍우육면 먹었습니다. 두 메뉴 우위를 가리기 어려울 정도로 너무 맛있습니다.. 우육면 먹을 땐 우육면이 맛있고 새우면 먹을 때는 새우면이 맛있어요. 정말 맛집입니다."
정육면체 신촌점,긋
정육면체 신촌점,홍탕우육면이랑 초유린기 먹었는데 우육면이라기보다는 매콤한 마라쌀국수에 가까운 맛이에요면이 밀가루라서 좀 더 탱탱하고 국물이 잘 배어있어서 맛있었어요유린기는 튀김이 제대로여서 소스에 풍덩 빠져있었어도 끝까지 바삭했습니다
정육면체 신촌점,"오.. 고기 양이 많습니다.초유린기 꼭 먹으라는 리뷰에 응하여먹었는데요,시키길 잘했어요.나중에 밥도 추가해서 잘 먹었슴다"
정육면체 신촌점,"오늘은 미슐랭가이드 2024 서울에 선정된 음식점인 신촌에 위치하고 있는 ""정육면체 신촌점""에 방문했어요!!🥰바테이블로 구성된 식당이었으며, 저는 주력메뉴인 우육면 홍탕과 초유린기를 시켜보았어요!!🤗우육면 홍탕은 소고기육수를 맑게 뽑아서 고명과 함께 매운양념을 넣고 내어주는 형태였으며, 감칠맛 가득한 국물에 스트레이트면을 같이먹으면 그동안 있었던 해장속풀이를 해결해주는 맛이었어요!☺️또 하나의 주력메뉴인 초유린기는 닭가슴살을 바싹쫀쫀하게 튀겨진 튀김옷에 새콤한소스와 함께 나왔으며 우육면이랑 같이 먹으면 어울리는 조합이었어요!💞오늘은 우육면과 함께 담백하고 쫀쫀한 하루를 보내보세는게 어떻까요?🩷"
정육면체 신촌점,대기가 많지만 회전이 빨라 생각보다는 금방 줄어요. 메뉴도 모두 맛있었고 특히 밑반찬 중에 장아찌가 맛도리입니다 ㅎㅎ
정육면체 신촌점,정육면체 신촌점!!!! 미쉘린 맛집! 정육면체의 뜻이 있는곳! 주방이 다 보여 신뢰가 있는곳!
정육면체 신촌점,"신촌에서 제일 궁금했던 식당 중 하나인 정육면체🍜 우육면, 깨부수면, 유린기를 주문했고 둘이 넉넉하게 먹었어요. 면 요리도 맛있었지만 바삭하고 쫀득한 튀김옷의 유린기가 특히 맛있었어요. 평일 오후 5시 30분 기준 웨이팅 없이 바로 입장 가능했습니다!"
정육면체 신촌점,"미슐랭 맛집인 이유가 있습니다...진짜 홍탕, 깨부수면 꼭 시켜드세요..그리고 혼밥하기도 좋은 테이블입니다...최고..."
정육면체 신촌점,시그니처 메뉴 우육면(홍)아랑 깨부수면 먹었는데맛있어요~ 실내는 일본 음식점 분위기네요맛집이라 찾아 갔는데 만족해요
정육면체 신촌점,좋아요
정육면체 신촌점,"항상 궁금했던 가게라 웨이팅 걸고 한 10분 정도 대기하고 들어갔어요! 홍탕 먹었는데 그렇게 맵지 않아 마장소스 조금 추가했더니 매콤하고 맛있게 먹었습니다 :) 다만, 매장 내부가 청결하지 않아서 다소 아쉬웠어요. 컵이나 그릇은 국물이 다 튀어있고 조리하시는 곳이랑 자리가 가까웠는데 야채 부스러기로 맞기도 했어요.. 직원분들은 친절하나 다신 안 갈것 같네요😢 그래도 맛은 있어서 한 번쯤은 경험해볼 맛입니다-!"
정육면체 신촌점,맛있어요:)
정육면체 신촌점,너무 맛있어요.
정육면체 신촌점,"우육면은 쌀국수와 칼국수 믹스느낌이고 깨매운면은 하나도 맵지않아요! 라장을 더 넣으면 맵습니다!완전 꾸덕하고 같이주시는 육수를 아주 살짝 넣으면 됩니다 !너무 기대해서인지 생각했던 자극적인 맛은 아니었고초유린기가 미쳐도라방스에요! 고기완전 두툼, 튀김 완전 깔끔하고, 소스도 맛있고 ㅠㅠ 고기가 진짜진짜 부드러워요 ㅠㅠ 요거만 따로 시켜먹고 싶을정도 탕수육,깐풍기, 꿔바로우 저리가라에요 먹어본 유린기중 체고!!"
