store_name,content
가야가야,야사이 라멘 불맛나고 맛있습니다👍
가야가야,이전에 외대 근처 가야가야 라멘집이 즐겨 찾는 음식점이었는데. 본점 격인 이대점에는 처음 오네요.점심시간이 조금 지난 시간에 와서 그런지 매장 내부는 매우 한가했습니다. 오랜만에 매콤한 맛을 먹고 싶어서 카라이 돈코츠라멘을 주문했네요. 무난한 매콤한 맛에 충분히 먹을만 했습니다. 정말 국물이 딱 제 스타일이네요. 라멘의 면이 조금 쫄깃한부분이 있었는데 제 스타일은 좀 더 부드러웠으면 하는 바람이네요. 그럭저럭 무난하게 맛있게 먹을 수 있는 곳입니다.차슈 고기는 매우 얇은 고기 1개가 들어가 있는 것이 조금은 아쉬웠지만 부드럽고 먹을만 했네요.
가야가야,"담백한 라멘 맛,약간 간이 짭짤함."
가야가야,맵기도 적당하고 맛있어요~
가야가야,이제껏 먹어본 라멘중에 가장 진한 맛입니다~
가야가야,양산서 휴가로 서울나들이중 골목식당투어하다가 가보고싶던집원래 라멘은 잘접하지않앗는데  이집 진짜맛잇음
가야가야,오랜만에 왔는데 맛있어요곱배기 시키면 양 많습니다
가야가야,가라이 돈코츠라멘 계란추가 맛있습니다 !
가야가야,현지에서 먹는 라멘 맛처럼 진짜 찐 하고 고소하고 맛있네요 👍🏻👍🏻양이 좀 작아서 아쉬울 뿐 ㅠㅠ 그리고 고기도 너무 얇아서 아쉬워요 ㅠㅠ 하지만 맛있습니다 🩵ㅋㅋㅋ
가야가야,담백한 맛의 라멘집. 돈코츠 차슈 라멘은 깔끔할 정도로 담백하고 자극적이지 않다. 재료들도 신선해 식감이 좋다. 다만 요즘 많은 라멘집들이 밥을 무료로 주거나 계란 하나를 기본으로 주는 반면 이곳은 전부 유료인 단점이 있다.
가야가야,라멘 칼칼하고 맛나용!
가야가야,"한달만에 다시 찾은 이대 가야가야진짜 너무 맛있게 잘먹었습니다. 홍대에 유명한 라면집 많다고 하지만 저에게는 가야가야 만한 맛집은 없는것 같습니다. 한국사람이라면 누구나 좋아할만한 라멘, 일본라멘의 정석, 기본기 탄탄한 라멘입니다. 가야가야에서 라멘 드시면 실패는 없을겁니다!!"
가야가야,굿
가야가야,"카라이 돈코츠 라멘.빨간국물 포기못해 주문했는데, 역시 돈코츠의 깊은맛을 느끼려면 누런국물을 시켰어야하는데 말이죠ㅋㅋㅋ 맛있었지만 생각했던 그맛은 아니어서 또 먹으러 가겠습니다. 요리에 진심인 직원분들이 멋졌습니다ㅋㅋㅋ 일본가고싶게 만드시네요~"
가야가야,양이 많고 맛있어요
가야가야,맛있었어요
가야가야,"라멘에 계란추가해서 먹었어요! 메뉴가 다양해서 선택라기 어려웠어요ㅠㅠ 돈코츠 라멘 먹었는데 차슈도 계란도 다 맛있었고, 기본반찬으로 나온 부추무침? 이 맛있었습니다🫶"
가야가야,돈코츠야사이라멘을 먹었습니다! 채소를 볶을 때넣은 양념 덕분에 간이 적절했네요. 다음에는 밥 말아서 먹어보려구요!
가야가야,국물은 좀 괜찮은데 면이랑 고명이랑 완전 따로 노네요.. 실망스러워서 반넘게 남겼습니다.  서비스 경험도 뭔가 이질적이구요.
가야가야,면을 먹어도 부대끼지 않고 맛있습니다.
가야가야,맛있어요!
가야가야,맛있어요
가야가야,넘나 맛있어요!
가야가야,오랜만에 라멘이 땡겨서 갔는데맛있었어요 곁들인 부추도:)또 먹으러 가고 싶네요!ㅎㅎ
가야가야,몇년만에 다시와본 라멘집 여전히 맛있고 좋습니다^^
가야가야,정말 맛있고 친절해요
가야가야,간이 좀 쎈데 그래도 맛있어요
가야가야,여타 라멘집보다 국물이 진하지 않았고 전체적으로 특별함을 느끼지 못했습니다. 좁아서 접근성도 떨어져 굳이 찾아가기 힘든 것도 단점. 휴일이라 주차는 근처에 간신히 했습니다.
가야가야,양이 적고 싱거워요
가야가야,백종원의 골목식당에 나온 음식점이라 맛있어요~^^
가야가야,일본라면맛이 나요.그런데 고기에서 돼지냄새가 많이 나네요
가야가야,야사이 라멘 맛있어요! 매운 맛도 맛있고 친절하십니당
가야가야,특별히 맛있지 않았고 앞접시도 셀프로 갖다먹어야 합니다.사장님이 유튜버 불러다가 촬영하고 하셔서 신경쓰였네요.다시는 안 갈듯 합니다.QR체크인이나 문진표 작성도 안 하는 곳은 처음 봤습니다 그나저나
가야가야,늘 맛있게 먹고가는 최애맛집입니다ㅎㅎ♡♡ 날이 급 쌀쌀해져서 따뜻한 국물이 땡겼는데 넘 맛있었어요 :) 국물이 좀 짜서 -0.5점이지만 그덕에 간이 면에 잘 밴것 같아 전 좋았어요!! 흥하세요♡
가야가야,진짜 맛있어요:)
가야가야,좋아요
가야가야,맛있어요~~
가야가야,유명세에 비해 딱히 맛있진 않았어요. 그냥 어디루가도 먹을수 있는 맛..
가야가야,맛있는데 양이 좀 적었엉ㅅ
가야가야,중독되는 맛이네요^^
가야가야,맛있고 친절해요!!!
가야가야,맛있게 잘 먹었습니다
가야가야,골목식당 보고 기대했는뎅...맛이 변한걸까... ㅜㅡㅜ
가야가야,매운라면 먹는데 매번 맛있어요~
가야가야,좋습니다!!
가야가야,방송에 나온 이유
가야가야,히야시라멘은 그냥 일반 소바맛.대신 돈코츠나 미소라멘 진짜 맛있어요~!
가야가야,맛있어:) 묘하게 자꾸 퍼먹게 되는 맛
가야가야,여전히 맛있어요!!
가야가야,와. 역시!!!
가야가야,나쁘지 않아요 국물에서 사골 느낌이 많이 나네요
가야가야,기대했던거보단 별로였어요
가야가야,맛있어요
가야가야,여기는 개점하셨을때 근처 대학생이라 몇번 다녀왔던 곳인데... 뭐 반찬으로 나오는 것부터 그다지 변한게 없는 것 같고... 그냥 별점대로 보통인 라멘집인것 같아요. 개점시랑 비교하면 응대는 좀 떨어지네요.
가야가야,역시 음식이 맛있는 곳입니다. 방문하길 정말 잘했습니다.
가야가야,라멘 국물이 느끼하지 않고 깔끔해서 좋았어요.
가야가야,맥주 맛있어요!! 라면은 평범하게 맛있습니다 ㅎㅎㅎ 면추가 되면 좋을것같아요 더먹고싶었어요!
가야가야,맛이 진하고 불향이 확 났어요ㅎㅎ계란 먹자마자 너무 맛있어서 더 추가할 뻔 했네요
가야가야,맛나용
가야가야,차슈라멘 맛있어요
가야가야,라멘 별로 안좋아하는데 미소라멘? 입맛에 괜찮았어요! 라멘 좋아하시는 분들은 아주 좋아하실 거 같아요
가야가야,맛집인정~
가야가야,국물이 시원해서 좋았고 야채도 불맛이 나서 좋았습니다. 같이 곁들어 먹는 매콤한 부추랑 먹으니 느끼하지 않아서 좋았습니다
가야가야,골목식당 맛집 무난하게 먹을 수 있는 라멘집
가야가야,비린내도 안나고 맛있지만 양이 좀...적었어요..
가야가야,백종원의 골목식당 이대편 라멘 가게입니다. 돈코츠 야사이 라멘을 먹었는데 맛있었습니다. 근데 한참을 먹다 생강맛이 나서... 그래도 맛있었습니다. 다찌석이 있어 혼밥하기도 좋아요~
가야가야,비싸고 맛없고 불호
가야가야,해산물 육수 향을 싫어하시는분은 그냥 돈코츠나 톤코츠 미소로 드시는걸 추천드려요!!처음 먹어보는 맛이었지만 돈코츠교카이라멘이 궁금해서 먹어본거고 타마고추가는 진짜 정말 필수입니다ㅠㅠㅠㅠ 맛있어요ㅠㅠㅠㅠㅠ
가야가야,짧지만 강하지도 못했던 감동
가야가야,맛잇어요
가야가야,역시나 맛있습니다 웨이팅도 좀 있구요
가야가야,한국식이 아닌 일본식 라멘맛을 느낄수 있습니다
고냉지,정식하나에 김치찌개 비빔밥 맛난 보쌈까지 3종으로 넘 맛있게 잘 멋었습니다
고냉지,늘 한결같은 맛이에요. 벌써 10년도 훨씬 넘게 먹으러 다니고 있어요. 김치찌개도 맛있는데 보쌈도 국내산이라 정말 맛있어요 정식이랑 찌개랑 먹으면 좋아요. 사장님도 늘 친절하셔요. 앞으로도 종종 갈게요 감사해요!
고냉지,👍
고냉지,👌
고냉지,맛있어용
고냉지,남자친구가 너무 좋아하는 고냉지😍❤️물론 저도 너무 좋아해용..!!! 김치찌개 + 비빔밥 + 보쌈 같이나오는 고냉지정식 먹으면 너무 꿀맛💕든든해요보쌈고기 퍽퍽한 쪽 아니고 비계 적당히 있는 맛있는 부위에 보쌈김치 배추까지 함께 나오고 비빔밥도 맛나요!김치찌개는 1인 1개씩 토핑 고를 수 있어서 선택권 다양햄 넣으면 부대찌개맛 나고 고기랑 순두부도 좋았어요계란말이도 통통해서 꿀맛 ㅠㅠㅠㅠ강추요사장님 친절하셔서 늘 맛있게 먹고 갑니다❤️신촌러인데 고냉지 아직도 안 가보신분 안 계시겠죠?서울페이도 가능해요!!
고냉지,신촌 기차역 동네김치찌개맛집 고냉지입니다❤️엄마가 해준것 같은 푸근한 인심과 분위기의 동네맛집김치찌개도 신김치 같아서 칼칼하고 시원한 맛이고토핑도 여러가지 고를수 있어서 좋아요🥹보쌈이 나오는 정식이 고냉지의 시그니처 인것 같아요다음에 또 와서 먹고 싶은 김치찌개맛집 고냉지입니다
고냉지,비빔밥 이랑 김치찌개 라면 먹고싶을때 꼭 들리는곳. 진짜진짜 속이 든든하구 한번도 배가 아프거나 체한적 없었음. 더 먹고 싶으면 달라고 해서 먹으면 되니까 가성비도 대박임
고냉지,돼지로만 하면 김치찌개 맛이 확 나고햄으로 토핑하면 부대 맛이 나요.엄청 혼자떠드는 여자 손님 제외하곤 다 좋았어요
고냉지,"리뷰가 좋길래 방문해 봤는데,김치찌개에 들어갈 재료를 선택할 수 있어 특별했고(전 제 취향 참치 선택~~),김치찌개+비빔밥 조합으로 비빔밥에 들어갈 콩나물, 채나물, 상추 등을 주셔서 또 한번 놀랐네요~거기다 라면이랑 밥은 먹고 싶은 만큼 먹으라고 하셔서 재방문 필수인 가게였습니다~!!!"
고냉지,너무 맛있어요
고냉지,주말에 방문해서 식사했어요!주재료 선택도 가능하고 반찬도 다양하게 나와서 취향껏 먹을 수 있는 곳이에요!집 근처라 재방문 예정입니다
고냉지,재재재방문 입니다! 김치찌개 비빔밥 보쌈 계란말이 다 맛있어요~ 특히 보쌈이랑 무김치 제일 맛나요! 이모님도 엄청 친절하심
고냉지,맛있고 정말 푸짐해요
고냉지,넘 맛있어요~! 엄청 친절하시구요~! 싹싹 다 비웠어요!
고냉지,배터지게 잘먹었습니다😋
고냉지,푸짐하고 맛있습니다. 김치찌개도 얼큰하고 보쌈도 계란말이도 다 맛있습니다! 밥도 비벼먹을 수 있어서 좋아요
고냉지,김치찌개가 너무맛있는데비빔밥도 맛있게 먹었어요
고냉지,👍🏻
고냉지,진하고 맛나요
고냉지,김치찌개가 맛나요
고냉지,매일 오고싶은곳. 순두부가 짱이예요.
고냉지,굳
고냉지,김찌가 급 땡길 땐 고냉지 가면 어후 갬동 :) 냠냠
고냉지,"직원분이 친절하세요. 밥, 반찬 리필가능이라서 좋았어요"
고냉지,좋아요
고냉지,언제와도 맛있늠집
고냉지,안산 산행 하기 전 든든하게 먹기위해 들린 김치찌개집.주말이라 학생들이 없어서 그런지 한산해서 바로 입장.딱 기본에 충실한 김치찌개의 맛과 (토핑 선택 가능) 비빔밥 수육 세트까지 시켜 먹으니 배가 든든했음 !엄청 맛있진 않으나 학생들에겐 기분 좋게 먹을 수 있는 식당.
고냉지,진짜 맛있는 김치찌개집이에요!
고냉지,맛잇고깔끔친절
고냉지,굿
고냉지,굿
고냉지,가격도 보쌈 소-중자 가격인데맛도 구성도 별로고 가격에비해 양도 많이 적습니다왜 가는지 전혀 모르겠음
고냉지,맛있어서 자주 가는편이예요
고냉지,계란말이가 레전드 맛도리에요🫢정식으로 시키면 양이 진짜 많아서 아쉬울 일 없음
고냉지,늘 한결같이 맛있어요! 이렇게 오래 오래 장사해주셔서 감사해요!!
고냉지,음식 너무 맛있어요!!김치찌개 계란말이도 맛있었지만 보쌈 정말 맛있었네요-!!둘째가 30개월인데 보쌈 안 먹어서 보쌈집도 안갔었는데여기 보쌈은 진짜 잘 먹었어요다음엔 보쌈 위주로 시켜야겠어요!사장님도 친절하세요 아이때문에 가위가 필요해 보이니 바로 가위 가져다 주셨어요-!!
고냉지,양도 많고 맛도 좋아요~^^ 너무 너무 맛있어요💛
고냉지,:)
고냉지,맛있어요
고냉지,집밥처럼 맛있게 먹었고 사장님도 친절하고 좋았어요!다만 라면사리는 한개다줘도 될텐데 반개씩주는건 아쉬웠어요 정식 가격이 저렴한것도 아니규...ㅎㅎ
고냉지,맛있구요. 오랜만의 대학가다운 식사였습니다. 요즘 이런 집밥이 없어지는 추세라서 더 반가웠구요ㅎ
고냉지,여기 맛있어요!! 수육 부드럽고.. 김치찌개도 왕 맛있었어요!!
고냉지,좋아요
고냉지,넘 귀여운 메뉴판부터 구성이 알찬 정식까지 다 맘에드는곳! 김치찌개 토핑이 다양하다. 고기랑 참치를 폴폴 끓여 먹으니 맛도리 😋비빔밥에 비벼먹는 장이 너무 맛있다. 매콤하니 감칠맛 돈다. 보쌈은 마르지않게 가장 늦게 내어주셨는데 간이 좋고 윤기가 좔좔 흐른다. 쌈채소도 소금에 삶은건가? 드세지 않고 부드럽고 간이 되어있는지 넘 맛있었다.계란말이 빼고 다 먹어봤는데 다 훌륭하다. 심지어 가격까지 착한곳!!
고냉지,오랜만에 갔는데 여전히 맛있어요! 다시 가고 싶은 곳이에요~~
고냉지,겨울에 더 맛있는 김치찌개집!!비빔밥 먹을 수 있는 것도 너무 좋아요부모님이랑 같이 먹기에도 좋은 메뉴인 것 같습니다내부가 그리 넓은 편은 아니어서 시끌시끌합니다
고냉지,맛있게 잘먹었습니다
고냉지,돼지김찌 + 계란말이 이 조합은 진짜 킹존맛 :) 냠냠
고냉지,좋아요
고냉지,비빔밥 기본으로 같이 먹을 수 있어서 좋아요!! 양도 많아서 넉넉하게 먹습니다 계란말이 크고 맛있어요
고냉지,"가성비 너무좋고 맛있어요,😛"
고냉지,토핑 고를 수 있는것도 좋고 사리 밥 무한리필도 좋고 혼밥인데 친절하시고 비빔밤이랑 찌개 다 맛있었어요 인천에서 왔는데 맛있어서 담에 또 오려구요
고냉지,집사람이 고냉지에서 김치찌개를 사 먹었다네요. 맛있다네요.
고냉지,찌게속김치가 너무안익었네요많이 끓였음에도 여전히 뻗뻗한김치와 국물이 어울러지지않는상태고 국물맛자체도 매운맛만 강합니다  계란말이는 평범했습니다하루동안 다른장소에서 두편의 우리영화를 보고  그에따라 두번의 외식을한날 ! 비상업적인내용의 우리영화는 대단히 만족스러웠는데식사는 많이 떨어지는하루네요김치찌개 가 생각나서 전문점을 찾았는데~김치가 맛이 안들다니~ 오늘만 그런거라 예상합니다
고냉지,김치가 안익어도 너무 안익었어요. 계란말이도 저는 부드러운지 모르겠어요. 실망이에요.
고냉지,맛있게 먹었어요
고냉지,넘 맛있어요사장님 인심도 좋아서 계속 리필해주셔요
고냉지,맛있어엽
고냉지,항상 바로 먹기 시작하는 바람에 사진은 이렇게 …. ;;; 그 정도로 맛나연 :) 냠냠
고냉지,진짜 너무맛있어요 또먹고싶어요..
고냉지,두툼한 계란말이 한 입 물고 돼지김찌에 김치 쭈워먹으면 이곳이 천상계 :)
고냉지,너무 맛있게 먹었습니다계란말이 👍
고냉지,돼찌 + 계란말이 조합이면 울동네에서 젤 맛있는 김찌집 :) 냠냠
고냉지,김찌에 계란말이 진짜 완전 꿀맛 :)
고냉지,매장이 아담해요
고냉지,집밥 st. 친절하시고 맛있어요 만두 햄 참치 오뎅 돼지고기 .. 김치찌개안에 토핑으로 골라 넣어 먹을수 있어 좋아요
고냉지,"정말 맛있게 잘 먹었습니다. 비빔밥에 김치찌개를 알차게 먹고 나왔는데 2만원이 안나오다니.. 아직 이런집이 있구나 하면서 감사하다는 생각까지 들었던..김치찌개는 깔끔하면서 개운칼칼한 맛많이 끓이면 좀더 진하게도 먹을수 있음밥, 반찬 리필가능..!👍ㅓ"
고냉지,제 입 맛에는 그냥 그럼. 일행은 좋아했습니다. 사장님 친절하세요.
고냉지,울 동네 김치찌개 중에 젤 맛있 :)둘이가서 토핑은 돼지고기 골라서 김치찌개 1인분 주문하규 계란말이 하나 시키면 밥은 두개 나오귱그렇게 둘이서 먹으면 진짜 꿀꿀 꿀맛 :)
고냉지,음식 맛있고 가끔 생각나요^^
고냉지,신촌에 갈때마다 들려주는 최애 김치찌개 맛집몇년동안 한결같은 맛 👍🏻 김치찌개와 계란말이조합은 언제나 좋아요.가성비 좋고 맛보장 ☺️😃
고냉지,혼자 가서 김치찌개만 먹어도 배부른데 둘이 가서 보쌈까지 있는 메뉴 하나 김치찌개 하나 시키면 더더 좋아요! 김치찌개가 너무 짜지않고 맛있어서 김찌 땡기는 날이면 자주 가는 것 같습니다😊
고냉지,근처에 갔다가 우연히 들어갔는데양도 많고 맛도 좋았어요.
고냉지,"밥먹는데 에어컨도 안틀고, 화장실청소에... 서비스가엉망이에요!! 다신 가고 싶지않네여"
고냉지,푸짐하게 배우르게 먹었네요! 굿~!
고냉지,너무 맛있고 또 엄청 세심하세요!! 잘 챙겨주세요 둘다 배불러서 계랑말이 못먹은게 너무 아쉬워요..🥺 담엔 계란말이 먹으려구요! 김치찌개가 기름지지 않아 넘 좋앗어요❤️🫶🏻🫶🏻
고냉지,김치부대찌게~ ㅎㅎ 굿맛💕 가성비 굿💕사장님스마일굿🎶🎶 강츄요^^ 계란말이 꼬~~옥 드세용^^
고냉지,진짜 집밥 같은 찐맛집에다 깜빡하고 사진 안찍은 계란말이까지 조합하면 밥 두공기 해치우는 천상의 맛 :)
고냉지,좋아요
고냉지,"제 김치찌개 최애맛집-👍🏻마치 집밥을 차려주신 느낌이라… 먹고 나면 힘나는 곳입니다. :D 고냉지 정식도 맛있고, (보쌈과 김치찌개에 들어가는 고기가 정말 싱싱하고 맛있어요~😃) 돼지고기만 넣은 김치찌개도 정말 굿굿! 이 글을 쓰면서도 생각나네요…ㅡㅠㅡ 츄릅…"
고냉지,김치찌개 돼지+부대 콜라보에 달걀말이면 진짜 배터지게 먹고 또 먹을 수 있는 찐맛집 :)
고냉지,진짜 집에서 먹는 밥 같아서 방문할때마다 너무 좋고 맛있는 찐맛집 :)
고냉지,혼자먹는데 한상을 차려주셔서 완전 만족 :)집밥 같은 찐맛집 굿 :)
고냉지,김치찌개 비빔밥 마
고냉지,1인 15000원 하는 셋트 메뉴가 가성비가 좋아요.수육이 맛있었어요
란주탕슉,"해물도삭면 짬봉, 홍합이 듬뿍 양도 많고 얼큰한 것이 맛있어요~^^"
란주탕슉,많이 안맵고 맛있어영🥰
란주탕슉,(반이상 먹다가 찍은사진입니다) 맛있어요
란주탕슉,맛있어요!
란주탕슉,도삭면 삼선 짜장/우동맛나요. 담번엔 꿔바로우 묵어야지 ^^
란주탕슉,여기가 짬뽕 맛집이네요
란주탕슉,양이 푸짐해서 배불리 먹었어요.
란주탕슉,맛있어요
란주탕슉,일년에 한두번씩 꾸준히 오는 곳~여기 탕슉 좋아하는데 맛이 가끔 차이가 남...오늘은 짜장이 더 맛있넹~
란주탕슉,사천이리 살짝 매콤하긴 한데 맛있어요꿔바로우도 굿
란주탕슉,그냥 그냥
란주탕슉,남편이 신촌살때 자주 갓던 곳. 도삭면으로 만든 짜장면/꿔바로우 맛있고 직원분도 친절하세요👍🏻
란주탕슉,오랜만에 이대나들이^^ 맛난 점심 먹었어요~
란주탕슉,이대에서 연수 듣다가 맛있는 짬뽕집이 있다고 하여 방문하게 되었어요☺️짬뽕은 해장하기 딱 좋았꾸꿔바로우가 진짜 쫀득 쫀득!!!꿔바로우 맛집이라고 해도 될거같아여!!!!!짬뽕엔 홍합이 셀 수 없을 정도로 많아서 좋았써여😋
란주탕슉,"일요일 오후7시경 방문, 3번째 방문인데, 더이상 방문 안할 예정입니다. 전에 방문했을 때는 사람이 많았습니다. 특별히 서비스가 나쁘다 느끼지 못하였는데, 오늘 방문 후 느낀 점은 일요일에 서빙하는 아저씨분은 불친절합니다. 음식은 맛있습니다. 그러나 사람들의 발길이 많이 끊긴 이유를 알 것 같습니다. 물가때문에야 양이 줄어드는 것은 당연하나, 서비스 수준까지 낮아진 건 글쎄요..짬뽕국물 불가능(중식당이 많이들 그러니까 이해는 가능)곱빼기 불가능(이해불가능)불친절 서비스(이해가능, 사람마다 주관은 다르니 참고만)"
란주탕슉,오징어 비린 냄새랑 홍합이 덜 익은게 있고면도 일반 도삭면에 비해 수제비처럼 두껍습니다
란주탕슉,좋아요.
란주탕슉,좋아요
란주탕슉,꿔바로우  넘 맛있어요
란주탕슉,오랜만에 란쥬~~
란주탕슉,면이 수제비같아요 소스가 맛있습니다
란주탕슉,오~테이블마다 빠지지 않는 메뉴가 이 사천꿔바로우!!!안그래도 먹고팠는데 주문했다♡와~겉빠속쫀쫀~ㅎㅎ맛있다ㅎㅎ도삭면이랑 같이 먹었는데 도삭면도 쫄깃쫄깃♡잘 먹었습니다!!!
란주탕슉,꿔바로우는 역쉬이대 란쥬탕슉~~^^♡
란주탕슉,꿔바로우 맛집이네요. 특히 같이 나온 간장에 찍어먹으면 특별한 맛이 느껴져서 또다른 탕수육을 먹는 느낌이 들어요. 국물있는 도삭면은 이정도도 식감이 괜찮긴하지만 좀더 쫄깃했으면 하는 욕심이 있네요.
란주탕슉,가격도 착하고 정말 맛납니다.
란주탕슉,올 때마다 느끼는 거지만 다른 가게와는 다른 도산면이 매력적인 곳이라 생각해요! 지인과 함께 가면 요리류도 시켜먹어보려고 합니다
란주탕슉,사람이 계속 들어오더라고요. 짜장보단 짬뽕이 맛나요. 홍합 가득입니다.
란주탕슉,음식이 맛있고 또 엄청 빨리나와요
란주탕슉,맛있어요-!! 특히 꿔바로우! 제가 밀가루 섭취하는 게 좀 힘들어서 살짝 꺼려졌지만같이 간 지인은 내 성향을 모르니 그냥 갔죠꿔바로우 진-짜 맛있어욥
란주탕슉,역시 맛있어요🥰또또또또간집!!!!!!
란주탕슉,여기가 도삭면 맛집이네요
란주탕슉,"매콤한 꿔바로우가 너무 맛있어서 재방문 했습니다! 도삭면 양도 괜찮고 맛도 굿이에요👍다만 벌레도 날아다니고, 옆 테이블에서는 컨펌 한 번 거시던데.. 청결 상태는 약간 걱정됩니다"
란주탕슉,넘마싯네요 또갈거에오
란주탕슉,새우볶음밥 맛있어요
란주탕슉,"또간집 란주칼면 나온 것 보고 생각나서 오랜만에 와봤는데 여전히 맛있어요! 가격대는 조금 있는 편이지만 양이 푸짐하고 맛나서 후회하시지 않을거에유꿔바로우는 시큼새콤 꿔바로우가 아니고 고추 꿔바로우 느낌이구요, 볶음도삭면은 은은히 불맛도 나고 해물도 실하게 들어있어서 맛있어용 담엔 사천짜장도삭면 도전해보고 싶네요"
란주탕슉,짬뽕이랑 꿔바로우가 맛있어요 근데 양이 좀 적음
란주탕슉,역시 꿔바로우 맛있어요:)
란주탕슉,도삭면으로 만든 사천식 자장면인데 맛있네요!!
란주탕슉,너무너무 맛이 있어요..
란주탕슉,맛있어요
란주탕슉,맛있어요.
란주탕슉,오랜만에 방문해도 꿔바로우는 짱맛이네요!
란주탕슉,새우볶음밥 맛있어요
란주탕슉,첫방문입니다 무조건 예약하세요 이 지역 소문난 맛집 맞네요 만족합니다 또 올게요
란주탕슉,굿
란주탕슉,오랜만에  다녀왔어요! 맛은 비슷 하네요
란주탕슉,오랜만에 방문. 사천식 전문점이에요생각보다 많이 맵지않아 맛있게 매운맛꿔바로우와 짬뽕은 진심이 담긴 술안주. 칭따오와 잘 어울려요몇가지 안되는 요릿집이지만항상 만족하고 갑니다이렇게 만족도 높은 중식당은 많지않아서추천합니다. 가게안과 테이블은 깨끗해요중식집 특유의 기름때 큼큼한 냄새없이쾌적해요직원분과 사장님. 친절하세요.
