store_name,content
가야가야,야사이 라멘 불맛나고 맛있습니다👍
가야가야,이전에 외대 근처 가야가야 라멘집이 즐겨 찾는 음식점이었는데. 본점 격인 이대점에는 처음 오네요.점심시간이 조금 지난 시간에 와서 그런지 매장 내부는 매우 한가했습니다. 오랜만에 매콤한 맛을 먹고 싶어서 카라이 돈코츠라멘을 주문했네요. 무난한 매콤한 맛에 충분히 먹을만 했습니다. 정말 국물이 딱 제 스타일이네요. 라멘의 면이 조금 쫄깃한부분이 있었는데 제 스타일은 좀 더 부드러웠으면 하는 바람이네요. 그럭저럭 무난하게 맛있게 먹을 수 있는 곳입니다.차슈 고기는 매우 얇은 고기 1개가 들어가 있는 것이 조금은 아쉬웠지만 부드럽고 먹을만 했네요.
가야가야,"담백한 라멘 맛,약간 간이 짭짤함."
가야가야,맵기도 적당하고 맛있어요~
가야가야,이제껏 먹어본 라멘중에 가장 진한 맛입니다~
가야가야,양산서 휴가로 서울나들이중 골목식당투어하다가 가보고싶던집원래 라멘은 잘접하지않앗는데  이집 진짜맛잇음
가야가야,오랜만에 왔는데 맛있어요곱배기 시키면 양 많습니다
가야가야,가라이 돈코츠라멘 계란추가 맛있습니다 !
가야가야,현지에서 먹는 라멘 맛처럼 진짜 찐 하고 고소하고 맛있네요 👍🏻👍🏻양이 좀 작아서 아쉬울 뿐 ㅠㅠ 그리고 고기도 너무 얇아서 아쉬워요 ㅠㅠ 하지만 맛있습니다 🩵ㅋㅋㅋ
가야가야,담백한 맛의 라멘집. 돈코츠 차슈 라멘은 깔끔할 정도로 담백하고 자극적이지 않다. 재료들도 신선해 식감이 좋다. 다만 요즘 많은 라멘집들이 밥을 무료로 주거나 계란 하나를 기본으로 주는 반면 이곳은 전부 유료인 단점이 있다.
가야가야,라멘 칼칼하고 맛나용!
가야가야,"한달만에 다시 찾은 이대 가야가야진짜 너무 맛있게 잘먹었습니다. 홍대에 유명한 라면집 많다고 하지만 저에게는 가야가야 만한 맛집은 없는것 같습니다. 한국사람이라면 누구나 좋아할만한 라멘, 일본라멘의 정석, 기본기 탄탄한 라멘입니다. 가야가야에서 라멘 드시면 실패는 없을겁니다!!"
가야가야,굿
가야가야,"카라이 돈코츠 라멘.빨간국물 포기못해 주문했는데, 역시 돈코츠의 깊은맛을 느끼려면 누런국물을 시켰어야하는데 말이죠ㅋㅋㅋ 맛있었지만 생각했던 그맛은 아니어서 또 먹으러 가겠습니다. 요리에 진심인 직원분들이 멋졌습니다ㅋㅋㅋ 일본가고싶게 만드시네요~"
가야가야,양이 많고 맛있어요
가야가야,맛있었어요
가야가야,"라멘에 계란추가해서 먹었어요! 메뉴가 다양해서 선택라기 어려웠어요ㅠㅠ 돈코츠 라멘 먹었는데 차슈도 계란도 다 맛있었고, 기본반찬으로 나온 부추무침? 이 맛있었습니다🫶"
가야가야,돈코츠야사이라멘을 먹었습니다! 채소를 볶을 때넣은 양념 덕분에 간이 적절했네요. 다음에는 밥 말아서 먹어보려구요!
가야가야,국물은 좀 괜찮은데 면이랑 고명이랑 완전 따로 노네요.. 실망스러워서 반넘게 남겼습니다.  서비스 경험도 뭔가 이질적이구요.
가야가야,면을 먹어도 부대끼지 않고 맛있습니다.
가야가야,맛있어요!
가야가야,맛있어요
가야가야,넘나 맛있어요!
가야가야,오랜만에 라멘이 땡겨서 갔는데맛있었어요 곁들인 부추도:)또 먹으러 가고 싶네요!ㅎㅎ
가야가야,몇년만에 다시와본 라멘집 여전히 맛있고 좋습니다^^
가야가야,정말 맛있고 친절해요
가야가야,간이 좀 쎈데 그래도 맛있어요
가야가야,여타 라멘집보다 국물이 진하지 않았고 전체적으로 특별함을 느끼지 못했습니다. 좁아서 접근성도 떨어져 굳이 찾아가기 힘든 것도 단점. 휴일이라 주차는 근처에 간신히 했습니다.
가야가야,양이 적고 싱거워요
가야가야,백종원의 골목식당에 나온 음식점이라 맛있어요~^^
가야가야,일본라면맛이 나요.그런데 고기에서 돼지냄새가 많이 나네요
가야가야,야사이 라멘 맛있어요! 매운 맛도 맛있고 친절하십니당
가야가야,특별히 맛있지 않았고 앞접시도 셀프로 갖다먹어야 합니다.사장님이 유튜버 불러다가 촬영하고 하셔서 신경쓰였네요.다시는 안 갈듯 합니다.QR체크인이나 문진표 작성도 안 하는 곳은 처음 봤습니다 그나저나
가야가야,늘 맛있게 먹고가는 최애맛집입니다ㅎㅎ♡♡ 날이 급 쌀쌀해져서 따뜻한 국물이 땡겼는데 넘 맛있었어요 :) 국물이 좀 짜서 -0.5점이지만 그덕에 간이 면에 잘 밴것 같아 전 좋았어요!! 흥하세요♡
가야가야,진짜 맛있어요:)
가야가야,좋아요
가야가야,맛있어요~~
가야가야,유명세에 비해 딱히 맛있진 않았어요. 그냥 어디루가도 먹을수 있는 맛..
가야가야,맛있는데 양이 좀 적었엉ㅅ
가야가야,중독되는 맛이네요^^
가야가야,맛있고 친절해요!!!
가야가야,맛있게 잘 먹었습니다
가야가야,골목식당 보고 기대했는뎅...맛이 변한걸까... ㅜㅡㅜ
고냉지,정식하나에 김치찌개 비빔밥 맛난 보쌈까지 3종으로 넘 맛있게 잘 멋었습니다
고냉지,늘 한결같은 맛이에요. 벌써 10년도 훨씬 넘게 먹으러 다니고 있어요. 김치찌개도 맛있는데 보쌈도 국내산이라 정말 맛있어요 정식이랑 찌개랑 먹으면 좋아요. 사장님도 늘 친절하셔요. 앞으로도 종종 갈게요 감사해요!
고냉지,👍
고냉지,👌
고냉지,맛있어용
고냉지,남자친구가 너무 좋아하는 고냉지😍❤️물론 저도 너무 좋아해용..!!! 김치찌개 + 비빔밥 + 보쌈 같이나오는 고냉지정식 먹으면 너무 꿀맛💕든든해요보쌈고기 퍽퍽한 쪽 아니고 비계 적당히 있는 맛있는 부위에 보쌈김치 배추까지 함께 나오고 비빔밥도 맛나요!김치찌개는 1인 1개씩 토핑 고를 수 있어서 선택권 다양햄 넣으면 부대찌개맛 나고 고기랑 순두부도 좋았어요계란말이도 통통해서 꿀맛 ㅠㅠㅠㅠ강추요사장님 친절하셔서 늘 맛있게 먹고 갑니다❤️신촌러인데 고냉지 아직도 안 가보신분 안 계시겠죠?서울페이도 가능해요!!
고냉지,신촌 기차역 동네김치찌개맛집 고냉지입니다❤️엄마가 해준것 같은 푸근한 인심과 분위기의 동네맛집김치찌개도 신김치 같아서 칼칼하고 시원한 맛이고토핑도 여러가지 고를수 있어서 좋아요🥹보쌈이 나오는 정식이 고냉지의 시그니처 인것 같아요다음에 또 와서 먹고 싶은 김치찌개맛집 고냉지입니다
고냉지,비빔밥 이랑 김치찌개 라면 먹고싶을때 꼭 들리는곳. 진짜진짜 속이 든든하구 한번도 배가 아프거나 체한적 없었음. 더 먹고 싶으면 달라고 해서 먹으면 되니까 가성비도 대박임
고냉지,돼지로만 하면 김치찌개 맛이 확 나고햄으로 토핑하면 부대 맛이 나요.엄청 혼자떠드는 여자 손님 제외하곤 다 좋았어요
고냉지,"리뷰가 좋길래 방문해 봤는데,김치찌개에 들어갈 재료를 선택할 수 있어 특별했고(전 제 취향 참치 선택~~),김치찌개+비빔밥 조합으로 비빔밥에 들어갈 콩나물, 채나물, 상추 등을 주셔서 또 한번 놀랐네요~거기다 라면이랑 밥은 먹고 싶은 만큼 먹으라고 하셔서 재방문 필수인 가게였습니다~!!!"
고냉지,너무 맛있어요
고냉지,주말에 방문해서 식사했어요!주재료 선택도 가능하고 반찬도 다양하게 나와서 취향껏 먹을 수 있는 곳이에요!집 근처라 재방문 예정입니다
고냉지,재재재방문 입니다! 김치찌개 비빔밥 보쌈 계란말이 다 맛있어요~ 특히 보쌈이랑 무김치 제일 맛나요! 이모님도 엄청 친절하심
고냉지,맛있고 정말 푸짐해요
고냉지,넘 맛있어요~! 엄청 친절하시구요~! 싹싹 다 비웠어요!
고냉지,배터지게 잘먹었습니다😋
고냉지,푸짐하고 맛있습니다. 김치찌개도 얼큰하고 보쌈도 계란말이도 다 맛있습니다! 밥도 비벼먹을 수 있어서 좋아요
고냉지,김치찌개가 너무맛있는데비빔밥도 맛있게 먹었어요
고냉지,👍🏻
고냉지,진하고 맛나요
고냉지,김치찌개가 맛나요
고냉지,매일 오고싶은곳. 순두부가 짱이예요.
고냉지,굳
고냉지,김찌가 급 땡길 땐 고냉지 가면 어후 갬동 :) 냠냠
고냉지,"직원분이 친절하세요. 밥, 반찬 리필가능이라서 좋았어요"
고냉지,좋아요
고냉지,언제와도 맛있늠집
고냉지,안산 산행 하기 전 든든하게 먹기위해 들린 김치찌개집.주말이라 학생들이 없어서 그런지 한산해서 바로 입장.딱 기본에 충실한 김치찌개의 맛과 (토핑 선택 가능) 비빔밥 수육 세트까지 시켜 먹으니 배가 든든했음 !엄청 맛있진 않으나 학생들에겐 기분 좋게 먹을 수 있는 식당.
고냉지,진짜 맛있는 김치찌개집이에요!
고냉지,맛잇고깔끔친절
고냉지,굿
고냉지,굿
고냉지,가격도 보쌈 소-중자 가격인데맛도 구성도 별로고 가격에비해 양도 많이 적습니다왜 가는지 전혀 모르겠음
고냉지,맛있어서 자주 가는편이예요
고냉지,계란말이가 레전드 맛도리에요🫢정식으로 시키면 양이 진짜 많아서 아쉬울 일 없음
고냉지,늘 한결같이 맛있어요! 이렇게 오래 오래 장사해주셔서 감사해요!!
고냉지,음식 너무 맛있어요!!김치찌개 계란말이도 맛있었지만 보쌈 정말 맛있었네요-!!둘째가 30개월인데 보쌈 안 먹어서 보쌈집도 안갔었는데여기 보쌈은 진짜 잘 먹었어요다음엔 보쌈 위주로 시켜야겠어요!사장님도 친절하세요 아이때문에 가위가 필요해 보이니 바로 가위 가져다 주셨어요-!!
고냉지,양도 많고 맛도 좋아요~^^ 너무 너무 맛있어요💛
고냉지,:)
마더린러 베이글,너무 맛있어요 최고의 베이글
마더린러 베이글,"베이글 쫀쫀하고 맛있어요. 블루베리크림치즈랑 무화과월넛크림치즈 샌디치는 후다닥 맛있게 먹어서 사진도 못찍었네요. 맛있고, 직원분도 친절하세요."
마더린러 베이글,맛있어용
마더린러 베이글,저희 집 최애 베이글 1위 🩷🩷
마더린러 베이글,맛있어요
마더린러 베이글,❤️
마더린러 베이글,진짜 베이글이 드시고 싶다면 여기 강추합니다^^
마더린러 베이글,오랜만에 학교 쪽 와서 사먹었어요☺️ 블루베리 베이글+블루베리 크림치즈 조합 최고예요!! 블루베리 맛이 완전 진하게 납니다👍🏻 학교 다닐 때부터 종종 사먹었는데 여전히 맛있네요~~
마더린러 베이글,혹자는 베이글 아쉽다고 하지만 요즘같이 K베이글의 홍수 속에서 아주 귀한 곳임. 밀도감은 적당하고 쫀쫀하다. 크림치즈는 짭짤하기보다 부드럽게 단 느낌. 부드럽고 쫄깃한 케이베이글 싫어하는데 너무 또 단단하고 밀도감 있는 뉴욕베이글 그 중간인 느낌.
마더린러 베이글,자주가는데 키오스크가 없어서 아쉽네요.
마더린러 베이글,맛잇어욤
마더린러 베이글,베리굿
마더린러 베이글,좋아요
마더린러 베이글,역쒸 베이글이 맛있어요
마더린러 베이글,낫소 베이글이 바삭하고 독특해서 맛있네요! 쫀득한 베이글에 크림치즈도 듬뿍 발라먹으니 굿  👍👍
마더린러 베이글,빨리빨리 나오고 맛있어요유명한 이유가 있는 거 같아요!!😍😍다음엔 샌드위치 사러 갈게요☺️
마더린러 베이글,빵은 맛있었으나  다음에 다시 가기엔 불편함이 많았네요
마더린러 베이글,이대를 이대로 지나치지 못하게 하는 베이글 맛집
마더린러 베이글,베이글 맛있어요~!
마더린러 베이글,"무화과 짱맛 ,,,,,"
마더린러 베이글,10년전 대학생때부터 다녔던 마더린러... 아직까지 있어줘서 너무 고마워요!!! 베이글집 중에 최고!!! 연어샌드위치 매일 먹고 싶어요~~ 크림도 종류별로 하나씩 다 먹고싶지만 참습니다ㅎㅎ 대신 베이글 종류별로 사서 집에 냉동해뒀다가 에어프라이어 돌려 먹습니다! 아쉬운 점이 있다면 마더린러 너무 일찍 문닫는게ㅠ 퇴근하고는 갈수없어요ㅠㅍ
마더린러 베이글,자주 가도 질리지 않아요 👍
마더린러 베이글,최애 베이글 맛집입니다.베이글크림치즈모두 맛있습니다!👍
마더린러 베이글,친절하시긴한데 샌드위치 넘 비싸요 ㅜ
마더린러 베이글,좋아요
마더린러 베이글,그냥그럼
마더린러 베이글,맛있네요
마더린러 베이글,빵 맛집입니다~  베이글 맛있어요
마더린러 베이글,"혼잡합니다. 주문받으시는 분이 포장 배달준비 결제 직원교육 다 하시느라 바쁘셔서, 20분 정도 기다리다가 주문했네요. 간단하게 포장하러 간 건데 총 30분을 기다리니.. 썩 유쾌하진 않았습니다. 장갑 끼신 손으로 전화기 등등 다 만지시고요. 맛은 보장된 곳이니.. 다음부턴 배달로만 이용할 듯 싶습니다."
마더린러 베이글,한끼로 든든하니 넘 맛있어요!!!!! 바로 먹어야할듯 ㅎㅎ 존맛탱 ㅎㅎ
마더린러 베이글,빵이 담백하고 부드럽고 크림치즈랑 베이컨도 맛있습니다.다음에 또 가볼의향 있어요
마더린러 베이글,빵은 여전히 맛맛있었지만 평소보다 연어양이 너무너무 적어서 아쉬웠어요 ㅠㅠ
마더린러 베이글,베이글맛집이네요
마더린러 베이글,베이글맛집입니다
마더린러 베이글,베이글 맛있어요
마더린러 베이글,베이글 맛집이죠.  너무 쫀득하고 크림치즈도 너무 맛있어요
마더린러 베이글,노바샌드위치 맛있어요.연어가 들어있는데 맛있고 크림도 맛있어요.저는 여기 크림이 너무 맛있는거 같아요.
마더린러 베이글,맛있어여
마더린러 베이글,감성이있는 가게입니다 베이글 추천이요
마더린러 베이글,베이글이 맛있구 샌드위치도 맛있어요!베이글이 다 거기서 거기라는 편견을 깨준 집!
마더린러 베이글,맛있어요♡
마더린러 베이글,여전히 맛있어요ㅎㅎ 포장만 됩니다~
마더린러 베이글,그냥 가끔 가요. 장갑끼고 핸드폰안만지셨으면좋겠어요.
마더린러 베이글,맛있어요 역시 근본 맛집
마더린러 베이글,"베이글이라도 맛있었으면 좋았을 텐데, 너무 딱딱해서 고무를 씹는 것 같았어요. 크림치즈 베이글이 개당 6,700원이었는데, 가격에 비해 실망스러웠어요.😩😩😩😩😩비가 와서 습한 날씨였는데, 1층 식당 안은 외부와 온도 차이를 거의 느낄 수 없을 정도로 쾌적하지 않았어요. 에어컨 온도를 28도로 틀어놓고 문 열어놓는 매장.. 또한, 포장, 배달 주문, 조리, 계산이 혼란스럽게 뒤섞여 있어 동선이 복잡한 곳 사이에 채소가 바깥에 나와 있는 오픈키친 방식이었는데,채소는 싱싱해 보였으나 여러모로 청결하지 않은 느낌이 들었습니다. 메뉴판도 이해하기 어려웠어요. 대기석도 불편해서 전반적으로 만족스럽지 않은 경험이었어요."
마더린러 베이글,베이글 쫀득해요 제일 대표 메뉴 먹어봤는데.다음엔 빵만 따로 먹어보고싶어요
마더린러 베이글,맛이 좋습니다. 종류 다양합니다
마더린러 베이글,에그베이글 + 스트로베리 쿠림치즈 🥯🍓
마더린러 베이글,맨날 베이글+크림치즈 조합으로 먹다가 처음으로 치킨타임 샌드위치를 시켰습니당 역시나 포장지엔 귀여운 치😆킨💙타😆임💙 기분좋게 포장지 깠는데 샌드위치 맛도 너무너무너무 맛나서 기분이 좋아졌습니다. 다음엔 다른 베이글로 바꿔서도 먹어보고 싶은
마더린러 베이글,"어니언 베이글에 시나몬 크림치즈 추가했어욤 🥯🧅제가 자칭 베이글 전문가인데,, 여기 마더린더 베이글은 빵이 쫀쫀하면서도 촘촘하게 꽉 찬 느낌이라 맘에 들고, 크림치즈가 굉장히 크리미해서 한입 크게 왕!! 베어 물었을 때 빵과 크림치즈 조화가 넘 미쳐써요 😋"
마더린러 베이글,노바샌드위치 먹었는데 신선하고 맛있어요 *_*매장내 테이블이 있으면 좋을텐데 아쉽네용
란주탕슉,"해물도삭면 짬봉, 홍합이 듬뿍 양도 많고 얼큰한 것이 맛있어요~^^"
란주탕슉,많이 안맵고 맛있어영🥰
란주탕슉,(반이상 먹다가 찍은사진입니다) 맛있어요
란주탕슉,맛있어요!
란주탕슉,도삭면 삼선 짜장/우동맛나요. 담번엔 꿔바로우 묵어야지 ^^
란주탕슉,여기가 짬뽕 맛집이네요
란주탕슉,양이 푸짐해서 배불리 먹었어요.
란주탕슉,맛있어요
란주탕슉,일년에 한두번씩 꾸준히 오는 곳~여기 탕슉 좋아하는데 맛이 가끔 차이가 남...오늘은 짜장이 더 맛있넹~
란주탕슉,사천이리 살짝 매콤하긴 한데 맛있어요꿔바로우도 굿
란주탕슉,그냥 그냥
란주탕슉,남편이 신촌살때 자주 갓던 곳. 도삭면으로 만든 짜장면/꿔바로우 맛있고 직원분도 친절하세요👍🏻
란주탕슉,오랜만에 이대나들이^^ 맛난 점심 먹었어요~
란주탕슉,이대에서 연수 듣다가 맛있는 짬뽕집이 있다고 하여 방문하게 되었어요☺️짬뽕은 해장하기 딱 좋았꾸꿔바로우가 진짜 쫀득 쫀득!!!꿔바로우 맛집이라고 해도 될거같아여!!!!!짬뽕엔 홍합이 셀 수 없을 정도로 많아서 좋았써여😋
란주탕슉,"일요일 오후7시경 방문, 3번째 방문인데, 더이상 방문 안할 예정입니다. 전에 방문했을 때는 사람이 많았습니다. 특별히 서비스가 나쁘다 느끼지 못하였는데, 오늘 방문 후 느낀 점은 일요일에 서빙하는 아저씨분은 불친절합니다. 음식은 맛있습니다. 그러나 사람들의 발길이 많이 끊긴 이유를 알 것 같습니다. 물가때문에야 양이 줄어드는 것은 당연하나, 서비스 수준까지 낮아진 건 글쎄요..짬뽕국물 불가능(중식당이 많이들 그러니까 이해는 가능)곱빼기 불가능(이해불가능)불친절 서비스(이해가능, 사람마다 주관은 다르니 참고만)"
란주탕슉,오징어 비린 냄새랑 홍합이 덜 익은게 있고면도 일반 도삭면에 비해 수제비처럼 두껍습니다
란주탕슉,좋아요.
란주탕슉,좋아요
란주탕슉,꿔바로우  넘 맛있어요
란주탕슉,오랜만에 란쥬~~
란주탕슉,면이 수제비같아요 소스가 맛있습니다
란주탕슉,오~테이블마다 빠지지 않는 메뉴가 이 사천꿔바로우!!!안그래도 먹고팠는데 주문했다♡와~겉빠속쫀쫀~ㅎㅎ맛있다ㅎㅎ도삭면이랑 같이 먹었는데 도삭면도 쫄깃쫄깃♡잘 먹었습니다!!!
란주탕슉,꿔바로우는 역쉬이대 란쥬탕슉~~^^♡
란주탕슉,꿔바로우 맛집이네요. 특히 같이 나온 간장에 찍어먹으면 특별한 맛이 느껴져서 또다른 탕수육을 먹는 느낌이 들어요. 국물있는 도삭면은 이정도도 식감이 괜찮긴하지만 좀더 쫄깃했으면 하는 욕심이 있네요.
란주탕슉,가격도 착하고 정말 맛납니다.
란주탕슉,올 때마다 느끼는 거지만 다른 가게와는 다른 도산면이 매력적인 곳이라 생각해요! 지인과 함께 가면 요리류도 시켜먹어보려고 합니다
란주탕슉,사람이 계속 들어오더라고요. 짜장보단 짬뽕이 맛나요. 홍합 가득입니다.
란주탕슉,음식이 맛있고 또 엄청 빨리나와요
란주탕슉,맛있어요-!! 특히 꿔바로우! 제가 밀가루 섭취하는 게 좀 힘들어서 살짝 꺼려졌지만같이 간 지인은 내 성향을 모르니 그냥 갔죠꿔바로우 진-짜 맛있어욥
란주탕슉,역시 맛있어요🥰또또또또간집!!!!!!
란주탕슉,여기가 도삭면 맛집이네요
란주탕슉,"매콤한 꿔바로우가 너무 맛있어서 재방문 했습니다! 도삭면 양도 괜찮고 맛도 굿이에요👍다만 벌레도 날아다니고, 옆 테이블에서는 컨펌 한 번 거시던데.. 청결 상태는 약간 걱정됩니다"
란주탕슉,넘마싯네요 또갈거에오
란주탕슉,새우볶음밥 맛있어요
란주탕슉,"또간집 란주칼면 나온 것 보고 생각나서 오랜만에 와봤는데 여전히 맛있어요! 가격대는 조금 있는 편이지만 양이 푸짐하고 맛나서 후회하시지 않을거에유꿔바로우는 시큼새콤 꿔바로우가 아니고 고추 꿔바로우 느낌이구요, 볶음도삭면은 은은히 불맛도 나고 해물도 실하게 들어있어서 맛있어용 담엔 사천짜장도삭면 도전해보고 싶네요"
란주탕슉,짬뽕이랑 꿔바로우가 맛있어요 근데 양이 좀 적음
란주탕슉,역시 꿔바로우 맛있어요:)
란주탕슉,도삭면으로 만든 사천식 자장면인데 맛있네요!!
란주탕슉,너무너무 맛이 있어요..
란주탕슉,맛있어요
란주탕슉,맛있어요.
란주탕슉,오랜만에 방문해도 꿔바로우는 짱맛이네요!
란주탕슉,새우볶음밥 맛있어요
란주탕슉,첫방문입니다 무조건 예약하세요 이 지역 소문난 맛집 맞네요 만족합니다 또 올게요
란주탕슉,굿
란주탕슉,오랜만에  다녀왔어요! 맛은 비슷 하네요
란주탕슉,오랜만에 방문. 사천식 전문점이에요생각보다 많이 맵지않아 맛있게 매운맛꿔바로우와 짬뽕은 진심이 담긴 술안주. 칭따오와 잘 어울려요몇가지 안되는 요릿집이지만항상 만족하고 갑니다이렇게 만족도 높은 중식당은 많지않아서추천합니다. 가게안과 테이블은 깨끗해요중식집 특유의 기름때 큼큼한 냄새없이쾌적해요직원분과 사장님. 친절하세요.
란주탕슉,"친구 추천으로 방문했다가 맛있게 먹고 어머니랑 같이 재방문했어요. 일반적인 짜장 맛이 아니라 그런지 가끔씩 생각나는 음식점이에요!꿔바로우도 맛있고, 도삭면도 식감 너무 좋아요:)"
란주탕슉,맛있어요
란주탕슉,란주라미엔이 이대쪽에 낸 가게 란주탕슉!! 넓고 두툼한도삭면이라서 쫄깃한 식감이 좋았어요. 홍합도 매우 많아요 ㅋㅋ 카운터쪽에 앞치마 있어서 착용 가능해요꿔바로우 겉바속촉 그 자체🤍 확실히 탕수육보다 찹쌀의 쫀득함이 좋아요테이블 간격 넓고 매장도 넓어서 쾌적하게 먹을 수 있었어요!! 확신의 이대맛집 인정합니다 >_< 요새 양 많다는 집 보기 어려운데 진짜 푸짐하고 양 많고 무엇보다 맛있어요
란주탕슉,참 손님에 대한 친절이란 걸 기대할 수 없는 건가요?. 정말 아쉽습니다. 불친절에 다시 갈 일은 없을 듯하네요. 마라탕도 짜고 별로였습니다. 서비스 마음가짐에 대해 되돌아봤으면 합니다
란주탕슉,맛있어요 ㅎㅎ
란주탕슉,"짬뽕 도삭면,꿔바로우R 주문. -짬뽕국물이 짜지 않고 얼큰하니 내 입맛에 딱 맞음.홍합이 많아서 껍데기 정리하기가 귀찮음.도식 면은 처음 먹어 봤는데,처음이라서 그런지 내 취향은 아닌듯싶음.-꿔바로우겉나 속초.소스가 뿌려진 부분은 말랑말랑함.먹다 보면 느끼할 수가 있어서짬뽕 국물과 같이 드시길 추천함."
란주탕슉,도삭면이 너무 쫄깃하고 짜장 내용물도 조화롭게실해요.
란주탕슉,좋아요
란주탕슉,맛있는데 좀 짜요
란주탕슉,"혼자 가서 새우볶음밥(11,000원, 볶음밥과 같이 짜장도삭면도 약간 나옴) 먹었지만 여러명 같이 가면 꿔바로우 꼭! 드세요. 도삭면도 아주 맛있는 맛집입니다😊"
란주탕슉,송별회 회식장소로 선택해서 갔는데 도삭면진짜 맛있게 먹고 왔네용ㅎㅎ
란주탕슉,"진짜 맛있는 이대 앞 중식당입니다~꿔바로우는 정말 쫄깃바삭하고, 소스도 맛있고, 양도 많아요. 진짜 맛있어요. 거기에 짬뽕은 도삭면이라 식감 너무 좋구요 해산물 가득하고요 국물 얼큰하고요 양 진짜 많아요. 짜장면도 정말 맛있고ㅠ 가성비도 좋고 양도 많고 모든 메뉴가 맛있어서, 란쥬탕슉 먹으러 굳이 이대 앞까지 오는 편입니다. 명동의 란쥬라미엔이랑 같은 지점으로 알고 있는데 제 입맛엔 여기가 훨씬 맛있더라고요~ 완전 추천합니다."
란주탕슉,좋아요
