store_name,content
베브릿지 한국외대점,건강한 음식으로 밤늦게까지 친절하게 응대해주셨어요! 운동하는 친구들이 종종 먹는거 봤는데 저도 ㅎ ㅡ ㅎ 많이 이용할것같아요 !-!
베브릿지 한국외대점,두 번째 방문인데 단골 될 것 같아요 ㅎㅎ너무 맛있고 과일도 달달하고 짱!
베브릿지 한국외대점,"요거트인 라씨와 스무디인 신또 등 다양한 음료 메뉴가 있고, 맛있습니다."
베브릿지 한국외대점,"매장에 날파리가 진짜!!! 진짜 많아요 안에 테이블이 7개가 있는데 자리마다 날파리가 다 많아서먹으면서 내내 손 휘적거렸어요 ㅋㅋㅋㅋ 이미 주문하고 앉았다가 알게된거라 그냥 먹었지만 손 휘적이느라 맛은 잘 모르겠어요 제가 날파리도 몇 마리 먹지 않았을까요?ㅋㅋㅋㅋㅋ 리뷰가 좋아서 왔는데, 배민으로 시키시면 이런 날파리 상황은 모를테니... ㅎㅎ  괜찮으시겠지만 저라면 이제 배민으로도 안 시킬거예요.. 사람 없는 테이블들도 날파리가 이렇게 많은데 계산대를 등진 저 오픈형 주방에 한 마리도 안 들어갈까요...?ㅎㅎ 판단은 알아서."
베브릿지 한국외대점,좋아요
베브릿지 한국외대점,사과 & 바나나 그릭 샌드위치 랩에 루꼴라 추가.아침 간단하게 먹고 싶을 때 좋아요.
베브릿지 한국외대점,아사이볼만 시켜먹어보다가 매장와서 망고주스랑 드래곤볼 먹어봤는데 맛있네요~
베브릿지 한국외대점,누텔라 음료가 달달하고 맛있어용
베브릿지 한국외대점,누텔라쉐이크랑 똥랭차 완전 맛있다!!
베브릿지 한국외대점,건강하게 달달한 거 먹고싶을 때 요거트볼 먹으러와용 다른메뉴들도 맛있어요
베브릿지 한국외대점,맛있어요
베브릿지 한국외대점,처음방문했는데 분위기도좋고 직원분도 친절해서조아여 ㅎㅎ 자주올게요 ㅎㅎ👏👍🏻
베브릿지 한국외대점,믿고 먹는 베브릿지! 정말 맛있고 좋아요.외대를 떠나면 생각날 거 같아요.다만 인기가 넘 많아서 항상 기다림이 기네요 ㅠㅠ그래도 알바생분들 다 친절하시고 고생이 많아요🫶인력 충원 매장 확장~ 되면 좋겠어요.
베브릿지 한국외대점,"포장도 깔끔하고 그릭요거트와 꿀, 햄프시드가 조화로워요 커피와 잘 어울립니다"
베브릿지 한국외대점,음료 종류가 다양한데 가격이 좀 비싸요
베브릿지 한국외대점,너무 자주 바뀌어버리는 것 같아 아쉬운 베브릿지..시그니처 음료가 있으면 좋을 것 같아요!
베브릿지 한국외대점,요거트볼 중에 제일 맛있어용
베브릿지 한국외대점,맛있어용😋
베브릿지 한국외대점,메뉴가 다양해서 좋아요!
베브릿지 한국외대점,맛있음!
베브릿지 한국외대점,사과&바나나 통밀 그릭요거트 토스트 진짜 맛있어요!!강추!!!! 간단하게 혼밥 떼우기도 좋구 간단한 작업하기에도 좋아서 애정하는 곳입니다🩶당보충이 필요하다면 누텔라쉐이크 추천🍫
베브릿지 한국외대점,모양이 예쁘네요 ㅎ 요거트 데이트하기 좋아요!토핑도 다양해요1
베브릿지 한국외대점,클린식 각광받는 시대에 건강하게 한끼식사하기 넘 좋은곳 🌿🌱🌱 요거트볼에 그릭요거트 정말 아끼지않고 넣어주십니당 ㅋㅋㅋ 가격도 괜찮고 혼자가서 노트북 /공부하기도 괜찮아요!! 뭐하나 빠지는 것 없이 괜찮은카페 🔥🔥
베브릿지 한국외대점,재료 그대로의 신선함과 건강한 맛 두가지 모두를 가졌어요! ㅎㅎㅎ 특히 과일 합성착향료를 넣지않고 오로지 과일로만 승부한다고 하니 정말 믿음직스럽고 맛도 영양도 챙길 수 있어 자주 방문하게될 것 같아요!! 굿굿 추천드립니다
베브릿지 한국외대점,너무 맛있어용ㅎㅎ 외대앞 제일 맛있는 아사이볼 집이에용ㅎㅎ
베브릿지 한국외대점,포장 주문 후 방문해서 메뉴 사진은 없지만 매장 분위기도 좋고 친절하시고 메뉴도 맛있어요! 샌드위치 추천해요~~
베브릿지 한국외대점,베이글샌드위치 맛있어용 👍🏿
베브릿지 한국외대점,커피도 맛있구 세트메뉴에 있는 샌드위치가 진짜 맛있어요ㅠㅠ 이번 학기에 제일 많이 온 카페♡ 이문동에서 제일 애정하는 베브릿지 추천해요❤
베브릿지 한국외대점,맛있어요
